,JP_shortTitle,shortTitle,itemId,title,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,TotalCounts
42,,leica super-angulon-m 21mm,352667306813,Leica SUPER-ANGULON-M　21mm　F3.4　278xxxx　(NN-410),1624.9,USD,JP,3323,Lenses,StoreInventory,Used,
44,,leica m6 ttl,273967028031,Rare! Mint Leica M6 TTL 0.85 35mm Film Rangefinder w/ Box From Japan F/S #2468,2707.21,USD,JP,15230,Film Cameras,FixedPrice,Used,
49,,leica m mount,143311283716,◉NEAR MINT◉ MOUNT ADAPTER FOR NIKON F MOUNT LENS TO LEICA M MOUNT BODY #56,34.9,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,
50,,leica m6 black,153613859226,"【Exc++++】 Leica M6 Black TTL 0.85 Rangefinder Film Camera body, Strap From JAPAN",1999.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
51,,leica genuine strap,283509067146,**Excellent** Leica Genuine Strap for M6 M7 M8 M9 M10 R4 R5 R6 R8-#Kasai-2,44.99,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
55,,leica m-mount #3052,193057753159,"""TOP MINT in BOX""Konica M-Hexanon 90mm f/2.8 For Leica M-Mount  #3052",625.0,USD,JP,3323,Lenses,StoreInventory,Used,
79,,leica leitz summaron,163835612774,Sale!!【EXC+5】 Leica Leitz Summaron 35mm F/2.8 Lens  From JAPAN,1389.9,USD,JP,3323,Lenses,StoreInventory,Used,
80,,leica screw mount,303245859208,[MINT] Canon 100mm F/2 for M39 L39 LTM Leica Screw Mount From JAPAN #077,549.9,USD,JP,3323,Lenses,StoreInventory,Used,
92,,leica m mount,323835412105,Carl Zeiss Biogon f2.0 35mm ZM lens for Leica M Mount (561-W4),550.0,USD,JP,3323,Lenses,StoreInventory,Used,
96,,leica mini elmar,273978228873,[NEAR MINT] Leica Mini Elmar II 35mm F/3.5 w/ Leather Case Film Camera Japan 730,299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
98,,leica m #22650,133155369318,Canon 50mm F/0.95 Lens Modified to Leica M #22650 F5,2919.0,USD,JP,3323,Lenses,FixedPrice,Used,
19,,leica m6 camera,333028396351,Leica M6 Camera Case For M6 Body - Black,64.6,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
28,,leica l mount,283430639582,【Excellent++++】Canon FL 19mm 3.5 for Leica L mount with View Finders from Japan!,700.0,USD,JP,3323,Lenses,StoreInventory,Used,
38,,leica m mount,352756451702,【Optical MINT】 Minolta M Rokkor 28mm f2.8 Lens for CLE Leica M mount From JAPAN,479.99,USD,JP,3323,Lenses,StoreInventory,Used,
48,,leica 14405 hand,372741260901,[ Near Mint ] LEICA 14405 Hand Grip M Handle Black M2 M3 M4 M5 M6 From Japan,109.99,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
53,,leica m3 single,293186825116,Excellent-!! Leica M3 Single Stroke 35mm Rangefinder Film Camera from Japan,1109.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
60,,leica apo-telyt-r 180mm,392361522972,【EXC+5 IN BOX】LEITZ LEICA  APO-TELYT-R 180mm F3.4 R Mount canada From JAPAN #95,629.99,USD,JP,3323,Lenses,FixedPrice,Used,
61,,leica leitz telyt-r,143229266457,Leica Leitz Telyt-R 250mm F/4 3-Cam Lens for Leica R #21476 G4,550.0,USD,JP,3323,Lenses,FixedPrice,Used,
73,,leica m mount,273943688237,【NEAR MINT+++】LEICA ERNST LEITZ GMBH WETZLAR ELMAR 5CM 50mm F/2.8 LEICA M MOUNT,489.9,USD,JP,3323,Lenses,StoreInventory,Used,
75,,leica summicron-m 50mm,223643376436,"""EXCELLENT"" Leica SUMMICRON-M 50mm F2 MF Lens for M Mount #190818t",888.0,USD,JP,3323,Lenses,StoreInventory,Used,
77,,leica ltm39 mount,303103413312,"Nikkor P C 10.5cm f2.5  Leica LTM39 mount Lens ""Exc++"" w.Hood,From JP#8165",324.0,USD,JP,3323,Lenses,StoreInventory,Used,
79,,leica minilux point,163825103135,[Near Mint] Leica minilux Point & Shoot 35mm Film Camera Summarit 40mm f/2.4,749.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
88,,leica m mount,323838896814,【MINT++】 Minolta M-Rokkor 90mm F4 MF Lens for CL CLE Leica M Mount From Japan,279.9,USD,JP,3323,Lenses,StoreInventory,Used,
94,,leica m lens,183909445062,[Almost Unused] Voigtlander Nokton Classic 40mm f1.4 SC VM Leica M Lens JAPAN,369.99,USD,JP,3323,Lenses,StoreInventory,Used,
99,,leica m6 titan,223625141336,Leica M6 Titan Titanium 0.72 Rangefinder Camera,1999.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
5,,leica m mount,273979150354,Minolta CLE 35mm Film Rangefinder Leica M Mount Camera From Japan F/S #1019,634.35,USD,JP,15230,Film Cameras,FixedPrice,Used,
12,,leica m 477388,333296060314,【Excellent++】Voigtlander COLOR SKOPAR 35mm F2.5 PII Lens for Leica M  477388,287.98,USD,JP,3323,Lenses,StoreInventory,Used,
14,,"""rare top mint",193061456364,"""RARE TOP MINT in Box""Leica M6 TTL 0.85 35mm Rangefinder Camera  in Black #3064",2795.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
21,,leica minilux black,183930828669,[ Mint ] Leica Minilux Black Film Camera Summarit 40mm F2.4 Strap from JAPAN,1249.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
23,,leica m w/,273982847256,N mint Carl Zeiss Biogon 28mm f2.8 T* ZM For Leica M w/ Cap From Japan F/S #1554,714.98,USD,JP,3323,Lenses,FixedPrice,Used,
28,,leica m3 ss,323859589929,LEICA M3 SS Single Stroke 35mm Rangefinder Film Camera Silver Body #190712e,1039.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
29,,leica m6 black,254343604263,【NEAR MINT】 Leica M6 Black 0.72 Rangefinder Film Camera Body w/ Strap From JAPAN,2039.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
35,,leica m cl,173982430192,【MINT】  Minolta M-Rokkor 40mm F/2 Lens For Leica M CL CLE w/Hood From Japan #124,479.9,USD,JP,3323,Lenses,StoreInventory,Used,
45,,leica m (399-w694),223641833643,[NearMint] Konica M-Hexanon 28mm F/2.8 Lens for Leica M (399-W694),440.0,USD,JP,3323,Lenses,StoreInventory,Used,
49,,leica leitz canada,163666126902,Leica Leitz Canada Summilux 35mm F/1.4 Lens for Leica M #21549 C1,2580.0,USD,JP,3323,Lenses,FixedPrice,Used,
51,,leica m3 35mm,143366951100,Leica M3 35mm Rangefinder Film Camera *Double Stroke* #22355 D2,1100.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
68,,leica minilux 35mm,333309666472,"""EXCELLENT"" LEICA MINILUX 35mm Film Camera Body w/ SUMMARIT 40mm F2.4 #190824c",748.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
70,,leica camera genuine,283570254530,[Excellent] Leica Camera Genuine Original Leather Brown Case  Bag Cover k209,39.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
80,,leica 50mm f/2,223629769496,MINT Leica 50mm f/2 Summicron M built in hood silver,1680.0,USD,JP,3323,Lenses,StoreInventory,Used,
85,,leica l-mount from,173841807228,【NEAR MINT】Canon S-50 Metal Lens Hood for 50mm f1.4 Leica L-Mount From JAPAN 935,19.99,USD,JP,78999,Lens Hoods,StoreInventory,Used,
89,,leica summicron-m 50mm,192891266609,"Leica Summicron-M 50mm F/2.0 GERMANY BLACK for M6 M7 MP etc""Excellent++"" #2811",1375.0,USD,JP,3323,Lenses,StoreInventory,Used,
1,,leica meter mr,123887463036,【Near MINT】 Leica Meter MR Chrome For M2 M3 M4 M4-2 M4-P From JAPAN #s171,169.9,USD,JP,88668,Light Meters,StoreInventory,Used,
10,,leica iiif body,401828655946,1017# ** Rareitem ** LEICA IIIF body red dial,230.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
16,,leica leitz summicron-m,133018464452,Leica Leitz Summicron-M 50mm F/2 Lens for Leica M #20472 G1,1380.0,USD,JP,3323,Lenses,StoreInventory,Used,
17,,leica elmarit m,153605535575,"【Almost Mint】 Leica Elmarit M 28mm F/2.8 E49 Ver III Canada Lens,Hood From JAPAN",949.99,USD,JP,3323,Lenses,StoreInventory,Used,
25,,leica leitz r4,143178047573,"【N.MINT+3】 LEICA Leitz R4 35mm SLR Film Camera Black Body W/ Cap, Protect Cover",249.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
33,,leica m6 black,153616374764,【Mint】 Leica M6 Black 0.72 Non TTL Rangefinder Film Camera Body Only From JAPAN,1994.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
39,,leica c3 compact,264437312389,【MINT】 LEICA C3 Compact 35mm Camera Vario Elmar 28-80mm ASPH From JAPAN #0823,349.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
45,,leica screw mount,303158748104,Canon 35mm F/2.8 Chrome Lens Leica Screw Mount LTM L39 from Japan Exc++,271.7,USD,JP,3323,Lenses,FixedPrice,Used,
47,,leica japan,283595357793,[Ex5] Nikon Nikkor Nippon Kogaku H.C 5cm 50mm f/2 Black belt LTM39 Leica JAPAN,249.99,USD,JP,3323,Lenses,FixedPrice,Used,
52,,leica diopter correction,233255289194,Leica Diopter Correction Lens M -1.0 14356,93.5,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,
69,,leica screw mount,293199768720,Canon 50mm f/1.8 L39 Leica Screw Mount LTM **EXC+++++** From Japan,134.9,USD,JP,3323,Lenses,StoreInventory,Used,
71,,leica m6 non,223640694835,LEICA M6 NON TTL Chrome 35mm Rangefinder Film Camera Body w/ Case #190825b,1598.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
79,,leica mc light,352713847237,【 EXC+++++ 】  Leica MC Light Meter For M2 M3 M4 M4-2 M4-P From Japan #706,86.99,USD,JP,88668,Light Meters,FixedPrice,Used,
81,,leica m w/box,333219232437,【Mint】Voigtlander COLOR SKOPAR 35mm F2.5 PII Lens for Leica M w/Box 448370,326.98,USD,JP,3323,Lenses,StoreInventory,Used,
93,,leica ernst leitz,174009420504,[Exc+++++] LEICA Ernst Leitz Wetzlar Summaron Lens 3.5cm F3.5 M mount from Japan,344.99,USD,JP,3323,Lenses,StoreInventory,Used,
7,,leica meter mr,202760163964,[NEAR MINT] Leica meter MR BLACK  for M2 M3 M4 Fully working from Japan #9156,229.99,USD,JP,88668,Light Meters,StoreInventory,Used,
26,,leica m mount,352766369435,MINT Voigtlander Color Skopar 35mm f/2.5 PII Lens For Leica M mount From JAPAN,319.0,USD,JP,3323,Lenses,StoreInventory,Used,
39,,leica elmarit-r 90mm,163679737830,Leica Elmarit-R 90mm F/2.8 E55 R-Cam Lens #21473 G1,680.0,USD,JP,3323,Lenses,FixedPrice,Used,
45,,leica m3 model,312744435087,【NEAR MINT】MEGA HOUSE SHARAN Leica M3 Model from Japan #60,139.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
48,,leica m6 0.72,202765494698,"Leica M6 0.72 35mm Rangefinder Film Camera ""Excellent "" #3095",1895.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
54,,leica minilux 40mm,153611003164,【Near Mint+3 Case】 Leica Minilux 40mm f/2.4 Point & Shoot Film Camera From JAPAN,807.49,USD,JP,15230,Film Cameras,StoreInventory,Used,
55,,leica m6 ttl,264250128385,LEICA M6 TTL 0.72 Silver 35mm SLR Rangefinder Film Camera From Japan 0208,1709.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
59,,leica m6 0.72,362725631952,[Top Mint in Box] Leica M6 0.72 Black 35mm Rangefinder Film Camera From Japan,1994.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
62,,leica screw mount,174010596261,[As is] Canon 50mm f/1.4 MF Lens L39 Leica Screw Mount LTM from Japan,78.0,USD,JP,3323,Lenses,StoreInventory,Used,
65,,leica iiif red,123876172592,*Excellent* Leica IIIf Red Dial Self Timer from Japan #3187,349.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
66,,leica leitz elmar,264443069432,"""EXC+++++"" Leica Leitz Elmar 5cm f/3.5 50mm for L39 Mount From Japan #5179",299.0,USD,JP,3323,Lenses,StoreInventory,Used,
77,,leica gmbh grip,223514298961,Leica GMBH Grip 14308  for Motor Drive R 13753,30.75,USD,JP,29970,Motor Drives & Winders,FixedPrice,Used,
79,,leica elmarit m,163834871111,【TOP MINT】 Leica Elmarit M 90mm f/2.8 E46 Black Lens M Mount From JAPAN #942,1099.9,USD,JP,3323,Lenses,StoreInventory,Used,
88,,very rare kowa,323890368506,"VERY RARE KOWA PROMINAR 50mm f1.4  KOWA OPTICAL WORKS,LEICA M MOUNT",1490.0,USD,JP,3323,Lenses,FixedPrice,Used,
8,,leica apo summicron,283595076191,Leica APO SUMMICRON R 180mm F2 3cam [NEAR N] from Japan (14067),5998.0,USD,JP,3323,Lenses,FixedPrice,Used,
10,,leica z2x vario-elmar,352765327695,【Near Mint】 Leica Z2X Vario-Elmar 35-70mm Point and Shoot camera From Japan,199.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
20,,leica m lens,153572023933,[AS IS] Minolta M-Rokkor 28mm f/2.8 CL CLE Leica M Lens from Japan #10411,249.9,USD,JP,3323,Lenses,StoreInventory,Used,
28,,leica l39 screw,401842018109,【Exc+5】Canon 50mm F/1.8 Leica L39 Screw Mount LTM Lens w/ hood from Japan ＃M-35,119.99,USD,JP,3323,Lenses,StoreInventory,Used,
29,,leica m6 titan,283569258748,Rare! [TOP MINT] Leica M6 Titan Titanium Rangefinder 35mm Camera From Japan #880,2499.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
41,,leica m6 ttl,163786464598,Leica M6 TTL 0.85 35mm Rangefinder Film Camera In Silver With Box #23024,2880.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
42,,leica ltm39 exc+++,293101877997,Canon IIS2 rangefinder camera with Leica LTM39 Exc+++ From Japan#1813,124.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
50,,leica bc-scl5 battery,293196232193,Brand New!! Leica BC-SCL5 Battery Charger for Leica M10 from Japan,109.0,USD,JP,162046,Chargers & Cradles,StoreInventory,Used,
80,,leica m6ttl (0.85),352716068431,Leica M6TTL (0.85) Silver 2.59 million units (NL-3629),2636.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
96,,leica l39 jp,323894031680,[Top Mint] Voigtlander Super Wide Heliar 15mm F4.5 Aspherical Leica L39 Jp 310,399.9,USD,JP,3323,Lenses,StoreInventory,Used,
0,,leica iiib rangefinder,293073461839,Leica IIIb Rangefinder camera LTM39 From JP#3367,349.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
2,,leica m mount,153537430637,【For repair】Minolta M Rokkor 90mm f/4 for CLE Leica M Mount from Japan #209-00,99.99,USD,JP,3323,Lenses,StoreInventory,Used,
9,,leica m6 0.72,323885452933,MINT- Leica M6 0.72 35mm Rangefinder Film Camera in Silver,1880.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
10,,leica nippon kogaku,183739445589,Nikon NIKKOR-H 50mm F2 Leica Nippon Kogaku from TOKYO JAPAN #1832837,229.43,USD,JP,3323,Lenses,StoreInventory,Used,
12,,leica l39 ltm,223637780576,[Exc+++] Nikon Nikkor-H.C 5cm F2 Black belt(Black aperture) Leica L39 LTM #8082,365.0,USD,JP,3323,Lenses,StoreInventory,Used,
13,,leica l39 ltm,223637778483,[Exc+++] Nikon NIKKOR-H 5cm F2 Black belt(Black aperture) Leica L39 LTM #8019,340.0,USD,JP,3323,Lenses,StoreInventory,Used,
18,,leica screw mount(1676),264434346685,[EXCELLENT+] Canon 7 Rangefinder Film Camera Leica Screw Mount(1676),94.99,USD,JP,15230,Film Cameras,FixedPrice,Used,
25,,leica hand grip,233172568501,[ Near Mint ] LEICA Hand grip For M9 (Steel Gray) From Japan 1340,199.9,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,
26,,leica ltm l39,202693487820,Nippon Kogaku Nikon W Nikkor 35mm 3.5cm F/2.5 Lens For Leica LTM L39 from Japan,415.0,USD,JP,3323,Lenses,StoreInventory,Used,
29,,leica cl 35mm,163830051582,【MINT】Minolta Leica CL 35mm Rangefinder Body From Japan #514,379.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
30,,leica leitz m5,372748098673,Excellent+++++ LEICA Leitz M5 35mm Rangefinder Film Camera Body from Japan 024,949.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
41,,leica screw mount,163828862153,【EXC+++++】 Canon 85mm F/1.5 L LTM L39 Leica Screw Mount Rangefinder JAPAN #202,699.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
46,,leica elmar 35mm,303255688891,Very Good!! Leica ELMAR 35mm f/3.5 Leica M Mount Lens from Japan,349.0,USD,JP,3323,Lenses,StoreInventory,Used,
59,,【mint】leica r7 black,392376591973,【MINT】Leica R7 Black Body 35mm SLR Film Camera From Japan #125,379.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
66,,leica leitz wetzlar,383115126998,【EXC++++】 Leica Leitz Wetzlar Summicron C 40mm f/2 for M Mount from JAPAN,619.9,USD,JP,3323,Lenses,StoreInventory,Used,
80,,leica screw mount,273821057922,Genuine CANON Front Lens Cap for 50mm F1.4 LTM Leica screw mount From JAPAN,19.99,USD,JP,79001,Lens Caps,StoreInventory,Used,
90,,leica l39 from,163822234956,【MINT】 Voigtlander Super Wide Heliar 15mm F4.5 Aspherical Leica L39 From JAPAN,349.9,USD,JP,3323,Lenses,StoreInventory,Used,
93,,leica iiic rangefinder,293130126470,"Leica IIIc Rangefinder camera ""Exc++""From Japan#4112",322.0,USD,JP,15230,Film Cameras,FixedPrice,Used,
95,,【exc+3】leica leitz wetzlar,392369096777,【EXC+3】Leica Leitz Wetzlar Macro-Elmarit-R 2 Cam 60mm f/2.8 Lens From JAPAN #108,299.99,USD,JP,3323,Lenses,StoreInventory,Used,
0,,leica leitz summicron,163787745827,Leica Leitz Summicron 50mm F/2 Lens for Leica M #22729 C1,780.0,USD,JP,3323,Lenses,FixedPrice,Used,
3,,leica ltm l39,293023769486,Nippon Kogaku Nikkor-Q.C. 5cm F/3.5 Lens Leica LTM L39 from Japan 8316 Exc++,389.0,USD,JP,3323,Lenses,StoreInventory,Used,
9,,leica screw mount,153475517665,【NEAR MINT】 Canon 50mm f/1.4 Manual MF Lens L39 Leica Screw Mount LTM Japan 1424,299.99,USD,JP,3323,Lenses,StoreInventory,Used,
15,,leica iii f,202761924024,【RERA MINT】 Leica III F Gray DBP Rangefinder Red Dial Self Timer From JAPAN #a74,999.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
16,,leica screw mount,401834841723,[Mint] Canon 50mm f/1.4 Leica Screw Mount LTM L39 M39 Lens from Japan,289.99,USD,JP,3323,Lenses,FixedPrice,Used,
21,,leica m2 50,283454955246,Leica M2 50 M3 28-50 [NEVER USED] from Japan (14078),88.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,
22,,leica m6 ttl,183908625509,【MINT-】 Leica M6 TTL 0.58 35mm Film Camera Black From JAPAN,2799.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
55,,leica l39 screw,333295235563,【Exc++++】Voigtlander Color Skopar 28mm F3.5 Lens Leica L39 Screw Black  473995,674.98,USD,JP,3323,Lenses,StoreInventory,Used,
58,,leica screw mount,303247748766,Canon 50mm F/1.8 chrome Lens Leica Screw Mount LTM L39 from Japan 139043 Exc++,139.0,USD,JP,3323,Lenses,FixedPrice,Used,
61,,leica neck strap,323788689306,Genuine LEICA NECK Strap for M8 M4 M6 M2 M3 R9 R8 R7 13683,36.75,USD,JP,107894,"Cases, Bags & Covers",FixedPrice,Used,
67,,[mint+]leica m6 0.72,293194797926,[MINT+]Leica M6 0.72 35mm Rangefinder Film Camera In Silver #4259,2090.0,USD,JP,15230,Film Cameras,StoreInventory,Used,
71,,"leica lmount w/hood,",323871670470,"[NearMint] Voigtlander Color-Heliar 75mm F2.5 MC for Leica Lmount w/Hood,",399.0,USD,JP,3323,Lenses,FixedPrice,Used,
75,,leica screw mount,254325252902,Canon 50mm F1.8 Leica Screw Mount LTM M39  SN163292,59.8,USD,JP,3323,Lenses,StoreInventory,Used,
80,,leica iiif red,174007430323,[EXC+5] Leica IIIF Red Dial 35mm Film Rangefinder Camera Body From JAPAN 372,328.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
84,,【mint w /,283428688853,【MINT w / Grip】Leica M6 Black body 0.85 35mm Rangefinder Camera From Japan #452,2399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
85,,leica foto gregor,223514301962,Leica FOTO GREGOR Tote Bag  Length × width About 29cm x 29cm 13740,35.25,USD,JP,169291,Women's Bags & Handbags,FixedPrice,Pre-owned,
96,,leica evf 3,323849957341,rare! Leica EVF 3 Electronic Viewfinder for D-LUX6,305.0,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,
4,,leica ltm year,383072888868,*Fully Serviced* Leitz Summar 50mm f2 for Leica LTM Year 1938 CLA'd #016198,778.0,USD,JP,3323,Lenses,StoreInventory,Used,
8,,leica apo elmarit-r,323858941383,"""RARE"" LEICA APO ELMARIT-R 180mm F2.8 ROM MF Lens with Case #190602e",2563.05,USD,JP,3323,Lenses,StoreInventory,Used,
38,,【almost mint in,183740234762,【ALMOST MINT IN BOX】Leica M7 0.58 35mm Rangefinder Film Camera BLACK From JAPAN,2899.99,USD,JP,15230,Film Cameras,StoreInventory,Used,
39,,leica m from,333297766262,【Exc++++】Carl Zeiss Biogon 35mm F2 T* ZM BLACK for Leica M from Japan 478623,749.98,USD,JP,3323,Lenses,StoreInventory,Used,
44,,asahi kogaku takumar,143362181112,Asahi Kogaku Takumar 50mm f3.5  f/3.5 for asahi flex  #63699,47.0,USD,JP,3323,Lenses,StoreInventory,Used,
45,,leica mount 2,323778687910,Genuine Canon case for Canon lens 100mm F/3.5 leica mount 2,7.99,USD,JP,107894,"Cases, Bags & Covers",FixedPrice,Used,
58,,leica m mount,283586180309,**CLA'd** Canon 50mm F/0.95 Dream Lens Modified to 6-bit code Leica M Mount #566,3499.9,USD,JP,3323,Lenses,StoreInventory,Used,
66,,leica m mount,193055382528,【AS-IS】 Minolta M Rokkor 28mm f/ 2.8 Leica M Mount for CL CLE from Japan A0235,234.99,USD,JP,3323,Lenses,StoreInventory,Used,
78,,leica from japan,283556580275,Very Good Canon 50mm F2.2 L Lens for Leica From Japan,98.0,USD,JP,3323,Lenses,FixedPrice,Used,
82,,leica l39 from,333302254892,【Exc++】Voigtlander Color-Skopar 50mm F2.5 BLACK for Leica L39 from Japan 478631,394.98,USD,JP,3323,Lenses,StoreInventory,Used,
83,,leica summicron 50mm,113774632497,Leica Summicron 50mm f/2 Ernst Leitz Wetzlar Silver in LTM L39 Screw Mount C591,849.99,USD,JP,3323,Lenses,StoreInventory,Used,
84,,leica r ring,283447050557,WOLLENSAK VERITO 7 1/4 Inch F-4 DIFFUSED FOCUS Lens W/ Leica R ring,300.0,USD,JP,3323,Lenses,StoreInventory,Used,
87,,leica m mount,323839031493,【NEAR MINT】 MINOLTA M-ROKKOR 40mm F/2 w/Hood Leica M Mount for CL CLE From Japan,399.9,USD,JP,3323,Lenses,StoreInventory,Used,
8,,leica v-lux1 10.1mp,202749307229,"""Mint"" Leica V-LUX1 10.1MP Zoom Digital Camera - Black w/ Bag From Japan   #2426",299.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,
16,,leica cm originl,223559870797,"【NEAR MINT+2】 Leica CM Originl Leather Camera Case ""Very Rare Case"" from JAPAN",249.9,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,
25,,leica m from,323891327253,【Near Mint】Leica Leitz Canada Tele-Elmarit 90mm F/2.8 Lens for Leica M From JP,679.99,USD,JP,3323,Lenses,StoreInventory,Used,
36,,leica minilux zoom,392358371457,【Near Mint】 Leica Minilux Zoom Date Vario Elmar 35-70mm f/3.5-6.5 from Japan,589.9,USD,JP,15230,Film Cameras,StoreInventory,Used,
46,,leica 12538 hood,133016217476,Leica 12538 Hood for Leica M 50mm F/2 #17247#7/4,60.0,USD,JP,78999,Lens Hoods,StoreInventory,Used,
58,,leica m japan,173947564705,[Mint in Box] EPSON R-D1x 6.1 MP Rangefinder Digital Camera Leica M JAPAN 5626,1718.0,USD,JP,31388,Digital Cameras,FixedPrice,Used,
61,,leica m mount,392361588307,【N MINT】MINOLTA M ROKKOR 90mm f4 Lens for CL CLE Leica M Mount from Japan #101,189.99,USD,JP,3323,Lenses,FixedPrice,Used,
