,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,Lenses,Film Cameras,Viewfinders & Eyecups,Digital Cameras,Flashes,Lens Hoods,Lens Caps,Battery Grips,"Lens Adapters, Mounts & Tubes","Cases, Bags & Covers"
858,92,,nikon ad3 35mm,2.54273E+11,【EXC+++、ENikon AD3 35mm F/2.8 Point&Shoot L35 AF Film Camera From Japan,https://www.ebay.com/itm/EXC-Nikon-AD3-35mm-F-2-8-Point-Shoot-L35-AF-Film-Camera-Japan-/254272997247,59.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
859,96,,nikon f eye,1.92868E+11,、EVintage !、ENikon F Eye Level SLR Film Camera Nikkor-H 50mm w/ Case SN 64xxxxx,https://www.ebay.com/itm/Vintage-Nikon-F-Eye-Level-SLR-Film-Camera-Nikkor-H-50mm-w-Case-SN-64xxxxx-/192868239012,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
860,99,,nikon af nikkor,1.63833E+11,[Excellent+] Nikon AF Nikkor 35-135mm f/3.5-4.5 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-135mm-f-3-5-4-5-Zoom-Lens-Japan-/163833111980,35.1,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
861,5,,nikon nikkor 50mm,1.6383E+11,Exc++ Nikon Nikkor 50mm f 1.2 f/1.2 Ai Lens *220214,https://www.ebay.com/itm/Exc-Nikon-Nikkor-50mm-f-1-2-f-1-2-Ai-Lens-220214-/163830313263,313.99,USD,JP,3323,Lenses,FixedPrice,Used,0.146927074,0.121856181,0.05019305,0.022727273,5.55E-17,0.179487179,0.101694915,2.65E-16,-7.63E-17,0.092592593
862,6,,nikon nikkorp auto,3.83127E+11,[very good] nikon nikkor-p auto 105mm f/2.5 Non-ai Lens from japan 433868,https://www.ebay.com/itm/very-good-nikon-nikkor-p-auto-105mm-f-2-5-Non-ai-Lens-japan-433868-/383126701044,120,USD,JP,3323,Lenses,StoreInventory,Used,0.491309801,0.32837407,0.266409266,0.240909091,0.298245614,0.343589744,0.316384181,0.272108844,0.304761905,0.277777778
863,12,,nikon ais made,1.5337E+11,Sigma Ultra Wide 18mm F/2.8 MF Lens Multi Coated for Nikon Ai-S Made In Japan,https://www.ebay.com/itm/Sigma-Ultra-Wide-18mm-F-2-8-MF-Lens-Multi-Coated-Nikon-Ai-S-Made-Japan-/153370221915,111.44,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
864,24,,nikon f photomic,2.54355E+11,Nikon F Photomic FTN Finder  SN513164 **Excellent++**,https://www.ebay.com/itm/Nikon-F-Photomic-FTN-Finder-SN513164-Excellent-/254355170374,87.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.027414442,0.047467233,0.042471042,0.031818182,0.01754386,0.020512821,-1.77E-16,0.020408163,0.028571429,0.037037037
865,29,,excnikon ais nikkor,2.83584E+11,【EXC+++++】Nikon Ai-s Nikkor 35mm f/2.8 Wide Angle MF Lens from Japan #475582,https://www.ebay.com/itm/EXC-Nikon-Ai-s-Nikkor-35mm-f-2-8-Wide-Angle-MF-Lens-Japan-475582-/283584203705,119.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
866,33,,nikon fe2 35mm,1.3314E+11,@ Ship in 24 Hours! @ Discount! @ Nikon FE2 35mm Film SLR Camera Body from Japan,https://www.ebay.com/itm/Ship-24-Hours-Discount-Nikon-FE2-35mm-Film-SLR-Camera-Body-Japan-/133139845654,159,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.253985122,0.05019305,0.063636364,0.093567251,0.153846154,0.13559322,0.074829932,0.114285714,0.12037037
867,38,,mint in boxnikon,1.83746E+11,【MINT in Box】Nikon FM3A 35mm SLR Film Camera Black Body Only From JAPAN 568,https://www.ebay.com/itm/MINT-Box-Nikon-FM3A-35mm-SLR-Film-Camera-Black-Body-Only-JAPAN-568-/183746377472,799.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.192348565,-1.23E-16,0.022727273,0.011695906,0.107692308,0.084745763,0.020408163,0.028571429,0.055555556
868,39,,nikon ad3 35mm,2.54273E+11,【EXC+++、ENikon AD3 35mm F/2.8 Point&Shoot L35 AF Film Camera From Japan,https://www.ebay.com/itm/EXC-Nikon-AD3-35mm-F-2-8-Point-Shoot-L35-AF-Film-Camera-Japan-/254272997247,59.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
869,43,,nikon f eye,1.92868E+11,、EVintage !、ENikon F Eye Level SLR Film Camera Nikkor-H 50mm w/ Case SN 64xxxxx,https://www.ebay.com/itm/Vintage-Nikon-F-Eye-Level-SLR-Film-Camera-Nikkor-H-50mm-w-Case-SN-64xxxxx-/192868239012,399.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
870,46,,nikon af nikkor,1.63833E+11,[Excellent+] Nikon AF Nikkor 35-135mm f/3.5-4.5 Zoom Lens From Japan,https://www.ebay.com/itm/Excellent-Nikon-AF-Nikkor-35-135mm-f-3-5-4-5-Zoom-Lens-Japan-/163833111980,35.1,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
871,50,,nikon ais zoomnikkor,2.6425E+11,◁Eint◁ENikon Ai-S Zoom-Nikkor 35-70mm F/3.5-4.8 Zoom Lens From Japan #8,https://www.ebay.com/itm/Mint-Nikon-Ai-S-Zoom-Nikkor-35-70mm-F-3-5-4-8-Zoom-Lens-Japan-8-/264249642304,89.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
872,57,,nikon japan 717,1.23894E+11,Tamron SP 17-50mm f/2.8 Di-II LD XR Aspherical IF AF Lens for Nikon Japan # 717,https://www.ebay.com/itm/Tamron-SP-17-50mm-f-2-8-Di-II-LD-XR-Aspherical-IF-AF-Lens-Nikon-Japan-717-/123893590595,145.99,USD,JP,3323,Lenses,StoreInventory,Used,0.153019172,0.112646121,0.088803089,0.022727273,0.035087719,0.215384615,0.096045198,0.095238095,0.047619048,0.101851852
873,61,,nikon excellent from,1.43346E+11,SIGMA AF 10-20mm f/4-5.6 D EX DC HSM Lens for Nikon [Excellent++] from Japan F/S,https://www.ebay.com/itm/SIGMA-AF-10-20mm-f-4-5-6-D-EX-DC-HSM-Lens-Nikon-Excellent-Japan-F-S-/143346285685,199.99,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.163301452,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
874,62,,nikon nippon kogaku,2.83608E+11,*N.Mint W/Case* Nikon Nippon Kogaku NIKKOR-Q 200mm f/4 Non-Ai Manual Lens JAPAN,https://www.ebay.com/itm/N-Mint-W-Case-Nikon-Nippon-Kogaku-NIKKOR-Q-200mm-f-4-Non-Ai-Manual-Lens-JAPAN-/283608060423,52.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
875,65,,nikon af micro,1.63852E+11,NIKON AF MICRO NIKKOR ED 200mm f/4D IF Excellent+,https://www.ebay.com/itm/NIKON-AF-MICRO-NIKKOR-ED-200mm-f-4D-IF-Excellent-/163852344750,998,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
876,66,,nikon exc genuine,2.8357E+11,Nikon EXC+++++ Genuine Original Professional Strap Pro black k89,https://www.ebay.com/itm/Nikon-EXC-Genuine-Original-Professional-Strap-Pro-black-k89-/283570254536,14.99,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,-1.14E-16,0.020191286,-1.23E-16,0.045454545,5.55E-17,3.47E-18,0.011299435,2.65E-16,-7.63E-17,6.94E-17
877,73,,nikon dp11 photomic,2.64436E+11,Nikon DP-11 Photomic Finder for Nikon F2 A SN142874  **Near Mint**,https://www.ebay.com/itm/Nikon-DP-11-Photomic-Finder-Nikon-F2-SN142874-Near-Mint-/264436496295,129.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.047303351,0.047467233,0.131274131,0.031818182,0.052631579,0.076923077,0.011299435,0.115646259,0.076190476,0.101851852
878,75,,nikon nikkor af,1.33167E+11,"""VERY GOOD"" NIKON NIKKOR AF Macro 35-105mm f/3.5-4.5 1:3.5-4.5 Lens + CAP Japan",https://www.ebay.com/itm/VERY-GOOD-NIKON-NIKKOR-AF-Macro-35-105mm-f-3-5-4-5-1-3-5-4-5-Lens-CAP-Japan-/133166758956,45,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
879,77,,nikon nikkor afs,1.13832E+11,Nikon Nikkor AF-S DX VR Zoom Lens 55-200mm f/4-5.6 G IF-ED [Exc+++] #468142A,https://www.ebay.com/itm/Nikon-Nikkor-AF-S-DX-VR-Zoom-Lens-55-200mm-f-4-5-6-G-IF-ED-Exc-468142A-/113832073817,97.5,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
880,78,,nikon,1.5354E+11,AS IS Tamron SP A16 17-50mm f/2.8 Di-II LD XR Aspherical IF AF Lens For Nikon,https://www.ebay.com/itm/Tamron-SP-A16-17-50mm-f-2-8-Di-II-LD-XR-Aspherical-IF-AF-Lens-Nikon-/153539582451,119.16,USD,JP,3323,Lenses,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
881,83,,nikon speedlight sb17,3.62727E+11,【NEAR MINT、ENIKON SPEEDLIGHT SB-17 Shoe Mount Flash for Nikon From Japan 15,https://www.ebay.com/itm/NEAR-MINT-NIKON-SPEEDLIGHT-SB-17-Shoe-Mount-Flash-Nikon-Japan-15-/362727272242,19.99,USD,JP,48515,Flashes,FixedPrice,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
882,88,,nikon f photomic,1.92971E+11,Nikon F Photomic FTN Black 35mm SLR Film Camera 786#J,https://www.ebay.com/itm/Nikon-F-Photomic-FTN-Black-35mm-SLR-Film-Camera-786-J-/192970764530,240,USD,JP,15230,Film Cameras,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
883,90,,nikon s2 black,2.93201E+11,Very Good!! Nikon S2 Black Dial Rangefinder Camera + NIKKOR-H.C 50mm f/2,https://www.ebay.com/itm/Very-Good-Nikon-S2-Black-Dial-Rangefinder-Camera-NIKKOR-H-C-50mm-f-2-/293200565399,449,USD,JP,15230,Film Cameras,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
884,94,,nikon good 520110,1.22989E+11,"Tamron 71DN AF 28-200mm F3.8-5.6 Aspherical SP for Nikon ""Good"" [520110]",https://www.ebay.com/itm/Tamron-71DN-AF-28-200mm-F3-8-5-6-Aspherical-SP-Nikon-Good-520110-/122989114997,45,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
885,0,,nikon from japan,3.8313E+11,[Mint]  Tokina AF 20-35mm F3.5-4.5 Zoom Lens for Nikon from Japan #091,https://www.ebay.com/itm/Mint-Tokina-AF-20-35mm-F3-5-4-5-Zoom-Lens-Nikon-Japan-091-/383130216904,105,USD,JP,3323,Lenses,FixedPrice,Used,0.235620856,0.294721927,0.181467181,0.095454545,0.134502924,0.230769231,0.146892655,0.170068027,0.161904762,0.203703704
886,4,,nikon nikkor 70210mm,1.53622E+11,Nikon NIKKOR 70-210mm f/4-5.6 AF Lens From Japan Free Shipping [Excellent++],https://www.ebay.com/itm/Nikon-NIKKOR-70-210mm-f-4-5-6-AF-Lens-Japan-Free-Shipping-Excellent-/153621638034,55,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
887,6,,nikon excellent fs,1.8383E+11,Tokina AT-X Pro AF 28-70mm f/2.8 Lens for Nikon [Excellent++] F/S From Japan,https://www.ebay.com/itm/Tokina-AT-X-Pro-AF-28-70mm-f-2-8-Lens-Nikon-Excellent-F-S-Japan-/183830091273,178,USD,JP,3323,Lenses,StoreInventory,Used,0.133667801,0.101664896,0.088803089,0.022727273,0.035087719,0.164102564,0.096045198,0.095238095,0.047619048,0.101851852
888,9,,nikon ais zoom,3.33282E+11,[N MINT] Nikon Ai-S Zoom NIkkor 35-105mm f/3.5-4.5 MF Ais Lens w/ Filter japan,https://www.ebay.com/itm/N-MINT-Nikon-Ai-S-Zoom-NIkkor-35-105mm-f-3-5-4-5-MF-Ais-Lens-w-Filter-japan-/333282002855,55.99,USD,JP,3323,Lenses,StoreInventory,Used,0.197634832,0.253630889,0.05019305,0.081818182,0.076023392,0.164102564,0.141242938,0.054421769,0.085714286,0.101851852
889,10,,nikon ais zoomnikkor,2.64247E+11,◁Eop Mint◁ENikon Ai-S Zoom-Nikkor 35-105mm F/3.5-4.5 Zoom Lens From Japan #127,https://www.ebay.com/itm/Top-Mint-Nikon-Ai-S-Zoom-Nikkor-35-105mm-F-3-5-4-5-Zoom-Lens-Japan-127-/264247472079,89.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
890,12,,nikon ais zoomnikkor,2.02645E+11,*N.MINT in CASE* Nikon Ai-s Zoom-NIKKOR 35-105mm f/3.5-4.5 Lens,https://www.ebay.com/itm/N-MINT-CASE-Nikon-Ai-s-Zoom-NIKKOR-35-105mm-f-3-5-4-5-Lens-/202644610724,89.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.192348565,-1.23E-16,0.022727273,0.011695906,0.117948718,0.084745763,0.020408163,0.028571429,0.055555556
891,17,,nikon af nikkor,1.62693E+11,[Near Mint] NIKON AF Nikkor 35-105mm F3.5-4.5 From Japan#1,https://www.ebay.com/itm/Near-Mint-NIKON-AF-Nikkor-35-105mm-F3-5-4-5-Japan-1-/162693009558,75,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.185618137,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
892,24,,excellentnikon f4 35mm,4.01846E+11,【Excellent+++++】Nikon F4 35mm SLR Film Camera Body from JAPAN #258,https://www.ebay.com/itm/Excellent-Nikon-F4-35mm-SLR-Film-Camera-Body-JAPAN-258-/401845671437,139.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
893,25,,nikon l35af 35mm,1.83945E+11,[Excellent++] Nikon L35AF 35mm Point and Shoot Film Camera from Japan #929,https://www.ebay.com/itm/Excellent-Nikon-L35AF-35mm-Point-and-Shoot-Film-Camera-Japan-929-/183945154043,119,USD,JP,15230,Film Cameras,StoreInventory,Used,0.188317506,0.247254694,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
894,28,,nikon nikkor 35mm,1.53543E+11,Exc+++ Nikon Nikkor 35mm f/2 f 2 Ai Lens *931629,https://www.ebay.com/itm/Exc-Nikon-Nikkor-35mm-f-2-f-2-Ai-Lens-931629-/153543042018,153.99,USD,JP,3323,Lenses,FixedPrice,Used,0.127575703,0.194828197,0.05019305,0.022727273,5.55E-17,0.128205128,0.101694915,2.65E-16,-7.63E-17,0.12037037
895,31,,nikon f2 from,2.33327E+11,【Exc4】Nikon DP-1 Photomic Finder for Nikon F2  from japan #169,https://www.ebay.com/itm/Exc4-Nikon-DP-1-Photomic-Finder-Nikon-F2-japan-169-/233327243014,79.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.205697904,0.177116543,0.231660232,0.131818182,0.210526316,0.169230769,0.118644068,0.224489796,0.247619048,0.231481481
896,33,,nikon nikkorn auto,3.23885E+11,"[Mint] Nikon Nikkor-N Auto 24mm F2.8 Non-Ai Fmount w/Case, from Japan",https://www.ebay.com/itm/Mint-Nikon-Nikkor-N-Auto-24mm-F2-8-Non-Ai-Fmount-w-Case-Japan-/323885325967,119,USD,JP,3323,Lenses,FixedPrice,Used,0.197097294,0.179241941,0.05019305,0.086363636,0.081871345,0.153846154,0.13559322,0.06122449,0.085714286,0.101851852
897,37,,nikon f3 hp,3.92395E+11,[EXC++++] Nikon F3 HP 35mm SLR Film Camera w/ Ai 50mm f/1.8  From Japan #1101,https://www.ebay.com/itm/EXC-Nikon-F3-HP-35mm-SLR-Film-Camera-w-Ai-50mm-f-1-8-Japan-1101-/392394561181,379.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.160544705,0.244066596,0.042471042,0.054545455,0.01754386,0.179487179,0.084745763,0.020408163,0.028571429,0.074074074
898,40,,nikon from japan,1.93063E+11,Near Mint Tokina AT-X PRO 20-35mm f/2.8 AF ASPH Lens for Nikon from Japan,https://www.ebay.com/itm/Near-Mint-Tokina-AT-X-PRO-20-35mm-f-2-8-AF-ASPH-Lens-Nikon-Japan-/193062741149,209,USD,JP,3323,Lenses,StoreInventory,Used,0.208206415,0.247254694,0.138996139,0.063636364,0.116959064,0.21025641,0.146892655,0.149659864,0.133333333,0.166666667
899,42,,excnikon micro nikkor,1.73917E+11,【EXC+++++】Nikon Micro Nikkor Ai 105mm f/4 AI MF Telephoto Lens From Japan 190255,https://www.ebay.com/itm/EXC-Nikon-Micro-Nikkor-Ai-105mm-f-4-AI-MF-Telephoto-Lens-Japan-190255-/173916934932,99.99,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
900,44,,nikon f3 f3hp,3.23853E+11,【MINT】Nikon DE-2 Eye Level Finder For Nikon F3 F3HP F3P from JAPAN,https://www.ebay.com/itm/MINT-Nikon-DE-2-Eye-Level-Finder-Nikon-F3-F3HP-F3P-JAPAN-/323853389523,124.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.074538613,0.061636557,0.05019305,0.040909091,0.081871345,0.046153846,0.050847458,0.054421769,0.085714286,0.064814815
901,47,,nikon genuine original,2.64458E+11,Nikon Genuine Original Vintage Nikkor 52mm Front Lens Cap Japan sen09,https://www.ebay.com/itm/Nikon-Genuine-Original-Vintage-Nikkor-52mm-Front-Lens-Cap-Japan-sen09-/264458083165,9.33,USD,JP,79001,Lens Caps,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.141242938,2.65E-16,-7.63E-17,0.037037037
902,49,,nikon fe2 black,1.13818E+11,"【N.MINT-、ENikon FE2 Black, Ai 50mm f/1.4 Lens, MD-12 Motor Drive from JAPAN #L17",https://www.ebay.com/itm/N-MINT-Nikon-FE2-Black-Ai-50mm-f-1-4-Lens-MD-12-Motor-Drive-JAPAN-L17-/113818154712,299.9,USD,JP,15230,Film Cameras,StoreInventory,Used,0.207668877,0.174282678,0.05019305,0.063636364,0.081871345,0.205128205,0.13559322,0.054421769,0.085714286,0.101851852
903,52,,mintnikon af nikkor,2.83604E+11,【MINT+++】Nikon AF Nikkor 24mm f/2.8 Prime Lens from Japan C914M,https://www.ebay.com/itm/MINT-Nikon-AF-Nikkor-24mm-f-2-8-Prime-Lens-Japan-C914M-/283603650824,159.99,USD,JP,3323,Lenses,StoreInventory,Used,0.188317506,0.163301452,0.05019305,0.063636364,0.081871345,0.153846154,0.13559322,0.054421769,0.085714286,0.101851852
904,54,,nikon micro nikkor,1.53502E+11,Excellent++ Nikon Micro Nikkor 105mm F/2.8 Ai-S MF Lens Made In Japan,https://www.ebay.com/itm/Excellent-Nikon-Micro-Nikkor-105mm-F-2-8-Ai-S-MF-Lens-Made-Japan-/153501529294,196.33,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
905,56,,nikon f 35mm,2.64442E+11,Nikon F 35mm SLR Film Camera Body Only SN7324784  **Excellent+**,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN7324784-Excellent-/264441566677,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
906,57,,nikon sp rangefinder,1.13697E+11,【EXC+++++、ENikon SP Rangefinder + Nikkor-S.C 5cm 50mm f/1.4 + 13.5cm 135mm 3.5,https://www.ebay.com/itm/EXC-Nikon-SP-Rangefinder-Nikkor-S-C-5cm-50mm-f-1-4-13-5cm-135mm-3-5-/113697408561,949.99,USD,JP,15230,Film Cameras,StoreInventory,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
907,59,,nikon accessory shoe,2.02676E+11,Nikon Accessory Shoe Flash Unit & Coupler Black for Nikkormat Nikomat #9,https://www.ebay.com/itm/Nikon-Accessory-Shoe-Flash-Unit-Coupler-Black-Nikkormat-Nikomat-9-/202676016014,8,USD,JP,69573,Flash Adapters,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
908,60,,nikon af nikkor,1.53599E+11,*Read* Nikon AF Nikkor 20mm F/2.8 D Lens Tested From Tokyo Japan Free Ship #3892,https://www.ebay.com/itm/Read-Nikon-AF-Nikkor-20mm-F-2-8-D-Lens-Tested-Tokyo-Japan-Free-Ship-3892-/153599472665,170.05,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
909,66,,nikon nikomat ft,2.23632E+11,Nikon Nikomat FT 35mm SLR Film Camera Body Only  SN3181536 **Excellent++**,https://www.ebay.com/itm/Nikon-Nikomat-FT-35mm-SLR-Film-Camera-Body-Only-SN3181536-Excellent-/223631849537,35.8,USD,JP,15230,Film Cameras,StoreInventory,Used,0.141193335,0.23308537,0.042471042,0.054545455,0.01754386,0.128205128,0.084745763,0.020408163,0.028571429,0.074074074
910,71,,nikon nikkorw 210mm,2.333E+11,Nikon NIKKOR-W 210mm f/5.6 Large Format Lens,https://www.ebay.com/itm/Nikon-NIKKOR-W-210mm-f-5-6-Large-Format-Lens-/233299690589,210,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.107692308,0.084745763,2.65E-16,-7.63E-17,0.037037037
911,72,,nikon nikkor ai,1.9309E+11,Nikon  Nikkor Ai 50mm F1.4 F Mount and two lens caps [Exc+++] from Japan F/S,https://www.ebay.com/itm/Nikon-Nikkor-Ai-50mm-F1-4-F-Mount-and-two-lens-caps-Exc-Japan-F-S-/193090295884,85,USD,JP,3323,Lenses,FixedPrice,Used,0.330944275,0.231314205,0.092664093,0.109090909,0.099415205,0.317948718,0.231638418,0.074829932,0.133333333,0.138888889
912,73,,nikon zoom nikkor,2.73995E+11,"Nikon Zoom NIKKOR 35-70mm f/2.8 D AF Lens ""READ"" w/Case From Japan [4763]",https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-35-70mm-f-2-8-D-AF-Lens-READ-w-Case-Japan-4763-/273994576258,135.15,USD,JP,3323,Lenses,FixedPrice,Used,0.122558681,0.201558626,-1.23E-16,0.045454545,5.55E-17,0.107692308,0.084745763,0.006802721,-7.63E-17,0.037037037
913,74,,nikon angle finder,2.64406E+11,Nikon Angle Finder for Nikon F Photomic #a0217,https://www.ebay.com/itm/Nikon-Angle-Finder-Nikon-F-Photomic-a0217-/264406033848,16.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,0.019888909,-9.37E-17,0.088803089,3.12E-17,0.035087719,0.056410256,0.011299435,0.095238095,0.047619048,0.064814815
914,76,,nikon f series,2.54323E+11,Nikon F Series Nikkor Metal Lens Hood for 50mm F1.4 58mm F1.4 #a0223,https://www.ebay.com/itm/Nikon-F-Series-Nikkor-Metal-Lens-Hood-50mm-F1-4-58mm-F1-4-a0223-/254323139642,9.98,USD,JP,78999,Lens Hoods,StoreInventory,Used,0.153019172,0.112646121,0.088803089,0.022727273,0.035087719,0.241025641,0.096045198,0.095238095,0.047619048,0.101851852
915,80,,nikon afs nikkor,1.23706E+11,Nikon AF-S Nikkor 18-105mm f/3.5-5.6G DX ED VR Lens W/Hood Excellent+++ Tested,https://www.ebay.com/itm/Nikon-AF-S-Nikkor-18-105mm-f-3-5-5-6G-DX-ED-VR-Lens-W-Hood-Excellent-Tested-/123706117472,154,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
916,83,,nikon nikkorsc auto,2.64402E+11,[AS-IS] Nikon NIKKOR-S.C Auto 50mm f/1.4 (1622),https://www.ebay.com/itm/AS-IS-Nikon-NIKKOR-S-C-Auto-50mm-f-1-4-1622-/264402320417,49.99,USD,JP,3323,Lenses,FixedPrice,Used,0.133130263,0.112646121,-1.23E-16,0.022727273,5.55E-17,0.158974359,0.084745763,2.65E-16,-7.63E-17,0.037037037
917,85,,nikon af micro,1.53599E+11,Nikon AF Micro Nikkor 105mm F/2.8 D Prime Lens Excellent+++ Japan Tested #3891,https://www.ebay.com/itm/Nikon-AF-Micro-Nikkor-105mm-F-2-8-D-Prime-Lens-Excellent-Japan-Tested-3891-/153599091191,223.16,USD,JP,3323,Lenses,StoreInventory,Used,0.113778893,0.101664896,-1.23E-16,0.022727273,5.55E-17,0.117948718,0.084745763,2.65E-16,-7.63E-17,0.037037037
