,Unnamed: 0,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
1183,74,,Rare Exc Nikon Nikkor NC Auto 28 mm f2 Lens Japan 72,143308061083,【Rare Exc+++++】 Nikon Nikkor N.C Auto 28mm f/2 Ai-converted Lens From Japan #72,https://www.ebay.com/itm/Rare-Exc-Nikon-Nikkor-N-C-Auto-28mm-f-2-Ai-converted-Lens-Japan-72-/143308061083,239.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikkor N.C Auto 28mm f/2,3.0,21
1184,71,,Nikon HN1 Metal Hood 52 mm Genuine,283522688978,Nikon HN-1 Metal Hood 52mm Genuine,https://www.ebay.com/itm/Nikon-HN-1-Metal-Hood-52mm-Genuine-/283522688978,19.99,USD,JP,78999,Lens Hoods,StoreInventory,Used,,2.0,20
1185,34,,NIKON CLOSE 62 mm No5 T No6 T,254340896876,NIKON CLOSE UP LENS 62mm No.5T and No.6T,https://www.ebay.com/itm/NIKON-CLOSE-UP-LENS-62mm-No-5T-and-No-6T-/254340896876,60.0,USD,JP,15216,Filters,StoreInventory,Used,,2.0,12
1186,53,,NEAR MINT Nikon TW Zoom QD 35 mm AF Film Camera 3580 mm Macro lens Japan 89h,352749466498,{NEAR MINT} Nikon TW Zoom QD 35mm AF Film Camera 35-80mm Macro lens Japan #89h,https://www.ebay.com/itm/NEAR-MINT-Nikon-TW-Zoom-QD-35mm-AF-Film-Camera-35-80mm-Macro-lens-Japan-89h-/352749466498,17.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon TW Zoom QD,2.0,10
1187,17,,Nikon Nikomat FTN 35 mm SLR Film Camera Body SN4168209,323914848518,Nikon Nikomat FTN 35mm SLR Film Camera Body Only  SN4168209,https://www.ebay.com/itm/Nikon-Nikomat-FTN-35mm-SLR-Film-Camera-Body-Only-SN4168209-/323914848518,15.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1188,66,,Nikon 39 mm Lens Filter w Case Free Shipping,233340918277,Nikon L37c 39mm Lens Filter w Case Free Shipping,https://www.ebay.com/itm/Nikon-L37c-39mm-Lens-Filter-w-Case-Free-Shipping-/233340918277,28.0,USD,JP,15216,Filters,StoreInventory,Used,,2.0,12
1189,60,,Nikon Nikomat FT2 35 mm SLR Film Camera body Japan 1584,264471913355,Nikon Nikomat FT2 35mm SLR Film Camera body black Japan #1584,https://www.ebay.com/itm/Nikon-Nikomat-FT2-35mm-SLR-Film-Camera-body-black-Japan-1584-/264471913355,19.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1190,0,,Nikon D3200 Digital SLR Camera Black Body Condition,233316900338,Nikon D3200 Digital SLR Camera - Black (Body Only) **EXCELLENT+** Condition,https://www.ebay.com/itm/Nikon-D3200-Digital-SLR-Camera-Black-Body-Only-EXCELLENT-Condition-/233316900338,178.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,,2.0,6
1191,87,,SIGMA AF EX 50 mm MACRO Nikon FX Japan,223463121178,Excellent+++ SIGMA AF EX 50mm f/2.8 MACRO for Nikon FX from Japan,https://www.ebay.com/itm/Excellent-SIGMA-AF-EX-50mm-f-2-8-MACRO-Nikon-FX-Japan-/223463121178,100.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,21
1192,13,,Nikon Nikomat FTN 35 mm SLR Film Camera silver Japan 1542,264471912580,Nikon Nikomat FTN 35mm SLR Film Camera silver Japan #1542,https://www.ebay.com/itm/Nikon-Nikomat-FTN-35mm-SLR-Film-Camera-silver-Japan-1542-/264471912580,22.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1193,19,,Nikon FM2N New FM2 Silver Model 35 mm SLR Film Camera japan Excellent1914,123893365473,Nikon FM2N New FM2 Silver Late Model 35mm SLR Film Camera japan [Excellent]1914,https://www.ebay.com/itm/Nikon-FM2N-New-FM2-Silver-Late-Model-35mm-SLR-Film-Camera-japan-Excellent-1914-/123893365473,348.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1194,21,,N MINTSigma AF 180 mm F35 D APO Macro EX HSM Nikon F Japan 2228,254333747590,【N MINT】Sigma AF 180mm F3.5 D APO Macro EX IF HSM for Nikon F from Japan #2228,https://www.ebay.com/itm/N-MINT-Sigma-AF-180mm-F3-5-D-APO-Macro-EX-IF-HSM-Nikon-F-Japan-2228-/254333747590,333.99,USD,JP,3323,Lenses,StoreInventory,Used,Sigma AF 180mm F3.5 D APO Macro EX IF HSM,2.0,21
1195,67,,Mint NIKON AF Nikkor 180 mm Telephoto Prime Lens JAPAN,233310441578,[Near Mint] NIKON AF Nikkor 180mm f/2.8 Telephoto Prime Lens from JAPAN,https://www.ebay.com/itm/Near-Mint-NIKON-AF-Nikkor-180mm-f-2-8-Telephoto-Prime-Lens-JAPAN-/233310441578,426.8,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,21
1196,94,,UNUSED Nikon MS15 Battery Holder Nikon F100 MB15 Battery Grip Japan,153421192282,*UNUSED* Nikon MS-15 Battery Holder for Nikon F100 MB-15 Battery Grip Japan A527,https://www.ebay.com/itm/UNUSED-Nikon-MS-15-Battery-Holder-Nikon-F100-MB-15-Battery-Grip-Japan-A527-/153421192282,59.99,USD,JP,29967,Battery Grips,StoreInventory,Used,Nikon MS-15,2.0,2
1197,49,,AS ISSigma AFAPO 75300 mm f 4556 Zoom Lens Nikon Japan hk726,113696976272,【AS IS】Sigma AF-APO 75-300mm f/ 4.5-5.6 Zoom Lens For Nikon Japan #hk726,https://www.ebay.com/itm/AS-IS-Sigma-AF-APO-75-300mm-f-4-5-5-6-Zoom-Lens-Nikon-Japan-hk726-/113696976272,49.99,USD,JP,3323,Lenses,StoreInventory,Used,AF APO 75-300mm f4.5-5.6,2.0,21
1198,64,,MINT NIKON AIS 28 mm f2 AIS AIS Bright Angle Japan,303102923591,Near MINT NIKON AIS 28mm f2 AI-S AIS Bright Wide Angle from Japan,https://www.ebay.com/itm/Near-MINT-NIKON-AIS-28mm-f2-AI-S-AIS-Bright-Wide-Angle-Japan-/303102923591,324.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,21
1199,87,,MINT Nikon AS17 TTL Flash Unit Coupler F3 Japan,143350300146,[Near MINT] Nikon AS-17 TTL Flash Unit Coupler for F3 From Japan,https://www.ebay.com/itm/Near-MINT-Nikon-AS-17-TTL-Flash-Unit-Coupler-F3-Japan-/143350300146,79.99,USD,JP,69573,Flash Adapters,StoreInventory,Used,Nikon AS-17,2.0,13
1200,11,,MINT TC301 Nikon Nikkor AIS Ais 300 mm f28 ED New JAPAN 617,163873535059,"""MINT w/ TC-301"" Nikon Nikkor AI-S Ais 300mm f/2.8 ED IF New From JAPAN #617",https://www.ebay.com/itm/MINT-w-TC-301-Nikon-Nikkor-AI-S-Ais-300mm-f-2-8-ED-IF-New-JAPAN-617-/163873535059,1099.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AIS nikkor ED 300mm f2.8 New,2.0,21
1201,91,,Nikon F100 35 mm SLR Film Camera Body Japan Exc 451725A,312732619052,Nikon F100 35mm SLR Film Camera Body from Japan [Exc+++] #451725A,https://www.ebay.com/itm/Nikon-F100-35mm-SLR-Film-Camera-Body-Japan-Exc-451725A-/312732619052,200.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1202,65,,TOP MINT Nikon ED AFS VRNIKKOR 70200 mm f28 G Light Gray Lens wCase Hood,264437514406,"[TOP MINT] Nikon ED AF-S VR-NIKKOR 70-200mm f/2.8G Light Gray Lens w/Case, Hood",https://www.ebay.com/itm/TOP-MINT-Nikon-ED-AF-S-VR-NIKKOR-70-200mm-f-2-8G-Light-Gray-Lens-w-Case-Hood-/264437514406,1284.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon ED AF-S VR-NIKKOR 70-200mm f/2.8G Grey,2.0,21
1203,54,,Nikon Nikomat FE10 35 mm SLR Film Camera Body,223668445569,Nikon Nikomat FE10 35mm SLR Film Camera Body Only  SN2023580,https://www.ebay.com/itm/Nikon-Nikomat-FE10-35mm-SLR-Film-Camera-Body-Only-SN2023580-/223668445569,25.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1204,92,,Nikon F100 35 mm SLR Film Camera Body SN2005614,254369504890,Nikon F100 35mm SLR Film Camera Body Only SN2005614,https://www.ebay.com/itm/Nikon-F100-35mm-SLR-Film-Camera-Body-Only-SN2005614-/254369504890,65.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,2.0,10
1205,21,,Nikon BC7 Shoe Mount Flash F,143385361077,Nikon  BC-7 Shoe Mount Flash for F,https://www.ebay.com/itm/Nikon-BC-7-Shoe-Mount-Flash-F-/143385361077,29.8,USD,JP,48515,Flashes,StoreInventory,Used,,2.0,15
1206,88,,Exc5 Nikon MB20 Battery Grip Nikon F4 Japan 19285,174021507130,【Exc+5】 Nikon MB-20 Battery Grip For Nikon F4 From Japan 19285,https://www.ebay.com/itm/Exc-5-Nikon-MB-20-Battery-Grip-Nikon-F4-Japan-19285-/174021507130,59.99,USD,JP,29967,Battery Grips,StoreInventory,Used,,2.0,2
1207,45,,Excellent Tokina RMC 70210 mm f35 Lens Nikon F Mount Japan,163859052112,[Excellent+++] Tokina RMC 70-210mm f/3.5 Lens for Nikon F Mount From Japan,https://www.ebay.com/itm/Excellent-Tokina-RMC-70-210mm-f-3-5-Lens-Nikon-F-Mount-Japan-/163859052112,9.0,USD,JP,3323,Lenses,StoreInventory,Used,Tokina RMC 70-210mm f/3.5,2.0,21
1208,18,,NEAR MINT Nikon Ai NikkorH Auto 85 mm f18 MF Lens Japan 350,153634506476,【 NEAR MINT 】Nikon Ai converted Nikkor-H Auto 85mm f/1.8 MF Lens from Japan #350,https://www.ebay.com/itm/NEAR-MINT-Nikon-Ai-converted-Nikkor-H-Auto-85mm-f-1-8-MF-Lens-Japan-350-/153634506476,249.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Nikkor-H Auto 85mm f/1.8 Ai Converted,2.0,21
1209,50,,tamron telemacro 70210 mm f456 lenses nikon mount Excellent 61,362720098190,tamron af tele-macro 70-210mm f4-5.6 lenses for nikon f mount. Excellent. #61,https://www.ebay.com/itm/tamron-af-tele-macro-70-210mm-f4-5-6-lenses-nikon-f-mount-Excellent-61-/362720098190,50.0,USD,JP,3323,Lenses,FixedPrice,Used,tamron af tele-macro 70-210mm f4-5.6 lens,2.0,21
1210,15,,Nikon TC TC201 2X Lens Teleconverter Ai Ais N Mint JAPAN FS,273989714167,Nikon TC TC-201 2X Lens Teleconverter For Ai Ais [N Mint] From JAPAN F/S,https://www.ebay.com/itm/Nikon-TC-TC-201-2X-Lens-Teleconverter-Ai-Ais-N-Mint-JAPAN-F-S-/273989714167,45.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,21
1211,5,,ALMOST MINT Nikon NIKKOR 35 mm AiS Lens JAPAN,283617658459,【ALMOST MINT】 Nikon NIKKOR 35mm f/1.4 Ai-S Lens from JAPAN,https://www.ebay.com/itm/ALMOST-MINT-Nikon-NIKKOR-35mm-f-1-4-Ai-S-Lens-JAPAN-/283617658459,499.99,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,21
1212,9,,Nikon Accessory Shoe Flash Unit Coupler Black Nikkormat Nikomat 9,202676016014,Nikon Accessory Shoe Flash Unit & Coupler Black for Nikkormat Nikomat #9,https://www.ebay.com/itm/Nikon-Accessory-Shoe-Flash-Unit-Coupler-Black-Nikkormat-Nikomat-9-/202676016014,8.0,USD,JP,69573,Flash Adapters,StoreInventory,Used,Nikomat,2.0,13
1213,53,,Nikon Eyepiece Diopter 10 Correction Lens FG EM JAPAN,153609695263,"Nikon Eyepiece Diopter +1.0 Correction Lens For FG, EM from JAPAN",https://www.ebay.com/itm/Nikon-Eyepiece-Diopter-1-0-Correction-Lens-FG-EM-JAPAN-/153609695263,29.99,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,MAMIYA DIOPTER LENS +1,2.0,36
1214,38,,NIKON camera case reather nikomat FT JAPAN 190491420107,173853607750,NIKON camera case reather for nikomat FT JAPAN #190491-420107,https://www.ebay.com/itm/NIKON-camera-case-reather-nikomat-FT-JAPAN-190491-420107-/173853607750,9.99,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,Nikomat FT,2.0,5
1215,75,,MINT Nikon Lite Touch Zoom 70 Ws AF Film Camera 2870 mm Macro JAPAN s164,123869033173,【MINT】 Nikon Lite Touch Zoom 70 Ws AF Film Camera 28-70mm Macro From JAPAN #s164,https://www.ebay.com/itm/MINT-Nikon-Lite-Touch-Zoom-70-Ws-AF-Film-Camera-28-70mm-Macro-JAPAN-s164-/123869033173,34.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Lite Touch Zoom 70 Ws AF,2.0,10
1216,79,,MINT Box Nikon AF1 Gelatine Filter Holder 52 mm Lens JAPAN 07562,173843351060,【MINT in Box】 Nikon AF-1 Gelatine Filter Holder For 52mm Lens From JAPAN #0756-2,https://www.ebay.com/itm/MINT-Box-Nikon-AF-1-Gelatine-Filter-Holder-52mm-Lens-JAPAN-0756-2-/173843351060,14.99,USD,JP,30040,Filter Rings & Holders,StoreInventory,Used,Nikon AF-1 Gelatine Filter Holder,2.0,11
1217,80,,Exc Nikon F2 Photomic 35 mm SLR Film Camera Body Strap JAPAN,283620588216,[Exc+++++] Nikon F2 Photomic 35mm SLR Film Camera Body Only w/ Strap from JAPAN,https://www.ebay.com/itm/Exc-Nikon-F2-Photomic-35mm-SLR-Film-Camera-Body-Only-w-Strap-JAPAN-/283620588216,124.99,USD,JP,15230,Film Cameras,FixedPrice,Used,,2.0,10
1218,14,,Excellent Sigma Speed 28 mm MULTICOATED MF Lnes Nikon F,283616788556,Excellent Sigma High Speed Wide 28mm f/1.8 MULTI-COATED MF Lnes for Nikon F,https://www.ebay.com/itm/Excellent-Sigma-High-Speed-Wide-28mm-f-1-8-MULTI-COATED-MF-Lnes-Nikon-F-/283616788556,120.0,USD,JP,3323,Lenses,FixedPrice,Used,Sigma High Speed Wide 28mm f/1.8 MULTI-COATED,2.0,21
1219,85,,MINT CaseNikon 12x40 55 WF MultiCoated Binoculars Japan 2183,254313729627,【Near MINT in Case】Nikon 12x40 5.5° WF Multi-Coated Binoculars from Japan #2183,https://www.ebay.com/itm/Near-MINT-Case-Nikon-12x40-5-5-WF-Multi-Coated-Binoculars-Japan-2183-/254313729627,241.99,USD,JP,83880,Binoculars & Monoculars,StoreInventory,Used,Nikon 12x40 5.5° WF Multi-Coated Binoculars,2.0,3
1220,20,,NEAR MINT Box NIKON Nippon Kogaku Tokyo Repro Kit Model PF Japan,223658418345,【NEAR MINT in Box】 NIKON Nippon Kogaku Tokyo Repro Kit Model PF From Japan,https://www.ebay.com/itm/NEAR-MINT-Box-NIKON-Nippon-Kogaku-Tokyo-Repro-Kit-Model-PF-Japan-/223658418345,299.8,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,Nippon Kogaku Tokyo Repro Kit Model PF,2.0,18
1221,44,,AB Exc Nikon AFS NIKKOR 300 mm f28 ED D AF Lens w Hood JAPAN 5805,174014495177,[AB- Exc] Nikon AF-S NIKKOR 300mm f/2.8 ED IF D AF Lens w/ Hood From JAPAN 5805,https://www.ebay.com/itm/AB-Exc-Nikon-AF-S-NIKKOR-300mm-f-2-8-ED-IF-D-AF-Lens-w-Hood-JAPAN-5805-/174014495177,1698.0,USD,JP,3323,Lenses,FixedPrice,Used,AF-S NIKKOR 300mm f/2.8 ED IF D,2.0,21
1222,59,,Mint Nikon Auto Macro Extension Ring AI Lens Japan,312758250970,●Near Mint Nikon Auto Macro Extension Ring PK-11A/12/13 for AI Lens from Japan●,https://www.ebay.com/itm/Near-Mint-Nikon-Auto-Macro-Extension-Ring-PK-11A-12-13-AI-Lens-Japan-/312758250970,65.9,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,Nikon PK-11A PK-12 PK-13,2.0,18
1223,14,,Nikon Reflex NIKKOR 500 mm N Excellent,401871789162,Nikon Reflex NIKKOR 500mm f/8 (N) Excellent,https://www.ebay.com/itm/Nikon-Reflex-NIKKOR-500mm-f-8-N-Excellent-/401871789162,468.0,USD,JP,3323,Lenses,StoreInventory,Used,,2.0,21
1224,56,,Nikon Extension Tube PK12 382235,143371381858,Nikon Extension Tube  PK-12 #382235,https://www.ebay.com/itm/Nikon-Extension-Tube-PK-12-382235-/143371381858,9.0,USD,JP,30059,"Lens Adapters, Mounts & Tubes",StoreInventory,Used,,1.0,18
1225,85,,APP N MINT Nikon NIKKORPC Auto 105 mm f25 Non Ai 35 mm Film Camera JAPAN,323850941054,[ APP N MINT ] Nikon NIKKOR-P.C Auto 105mm f/2.5 Non Ai 35mm Film Camera JAPAN,https://www.ebay.com/itm/APP-N-MINT-Nikon-NIKKOR-P-C-Auto-105mm-f-2-5-Non-Ai-35mm-Film-Camera-JAPAN-/323850941054,159.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon NIKKOR PC Auto 105mm f/2.5,1.0,21
1226,15,,Etsumi Shutter Release Cable Code button Canon film camera F1 A1,223631389148,Etsumi Shutter Release Cable Code and button for Canon film camera F-1 A-1 etc,https://www.ebay.com/itm/Etsumi-Shutter-Release-Cable-Code-and-button-Canon-film-camera-F-1-A-1-etc-/223631389148,14.99,USD,JP,155707,Cables & Adapters,FixedPrice,Used,,1.0,4
1227,18,,Excellent Nikon AiS Nikkor 50 mm MF Lens AIS 288,173849097671,[Excellent+++!] Nikon Ai-S Nikkor 50mm f/1.4 MF Lens AIS w/caps #288,https://www.ebay.com/itm/Excellent-Nikon-Ai-S-Nikkor-50mm-f-1-4-MF-Lens-AIS-w-caps-288-/173849097671,120.0,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,21
1228,36,,Nikon F5 35 mm SLR Film Camera Body Japan A840,123883269497,Excellent++++ Nikon F5 35mm SLR Film Camera Body from Japan A840,https://www.ebay.com/itm/Excellent-Nikon-F5-35mm-SLR-Film-Camera-Body-Japan-A840-/123883269497,319.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1229,47,,Mint Nikon AF600 35 mm Point Shoot Film Camera Japan a180,283611437574,[Near Mint] Nikon AF600 35mm Point & Shoot Film Camera From Japan #a180,https://www.ebay.com/itm/Near-Mint-Nikon-AF600-35mm-Point-Shoot-Film-Camera-Japan-a180-/283611437574,154.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Canon AF600,1.0,10
1230,80,,Exc Nikon Nikkor 200 mm f4 f 4 AiS Lens 911688,153445095388,Exc++ Nikon Nikkor 200mm f/4 f 4 Ai-S Lens *911688,https://www.ebay.com/itm/Exc-Nikon-Nikkor-200mm-f-4-f-4-Ai-S-Lens-911688-/153445095388,103.99,USD,JP,3323,Lenses,FixedPrice,Used,,1.0,21
1231,26,,Nikon Genuine Original Vintage Nikkor 58 mm Front Lens Cap agn36,254345356278,Nikon Genuine Original Vintage Nikkor 58mm Front Lens Cap agn36,https://www.ebay.com/itm/Nikon-Genuine-Original-Vintage-Nikkor-58mm-Front-Lens-Cap-agn36-/254345356278,7.55,USD,JP,79001,Lens Caps,StoreInventory,Used,,1.0,19
1232,41,,Nikon MD11 MD 11 Motor Drive FM FE SN968703 Excellent,264446359743,Nikon MD-11 MD 11 Motor Drive for FM FE SN968703 **Excellent++**,https://www.ebay.com/itm/Nikon-MD-11-MD-11-Motor-Drive-FM-FE-SN968703-Excellent-/264446359743,33.8,USD,JP,29970,Motor Drives & Winders,StoreInventory,Used,,1.0,26
1233,98,,Problem Nikon F 35 mm SLR Film Camera Body SN6586924,223644803078,**Problem** Nikon F 35mm SLR Film Camera Body Only SN6586924,https://www.ebay.com/itm/Problem-Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN6586924-/223644803078,37.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1234,97,,Sharan NIKON F BLACK Model Miniature MINOX Camera C03678,133158252323,Sharan NIKON F  BLACK Model Miniature MINOX Camera C03678,https://www.ebay.com/itm/Sharan-NIKON-F-BLACK-Model-Miniature-MINOX-Camera-C03678-/133158252323,139.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1235,50,,ASIS Nikon F2 Photomic 35 mm SLR Film Camera1646,264401582877,[AS-IS] Nikon F2 Photomic 35mm SLR Film Camera(1646),https://www.ebay.com/itm/AS-IS-Nikon-F2-Photomic-35mm-SLR-Film-Camera-1646-/264401582877,139.99,USD,JP,15230,Film Cameras,FixedPrice,Used,,1.0,10
1236,66,,Nikon FE 35 mm SLR Film Camera Body SN3457891,323907148462,Nikon FE 35mm SLR Film Camera Body Only SN3457891,https://www.ebay.com/itm/Nikon-FE-35mm-SLR-Film-Camera-Body-Only-SN3457891-/323907148462,57.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1237,92,,READ Nikon Nikkor AIS 24 mm WIDE MANUAL FOCUS LENS JAPAN,273961054220,"【Exc+5 READ】 Nikon Nikkor AI-S 24mm f/2.8  ,  WIDE MANUAL FOCUS LENS from JAPAN",https://www.ebay.com/itm/Exc-5-READ-Nikon-Nikkor-AI-S-24mm-f-2-8-WIDE-MANUAL-FOCUS-LENS-JAPAN-/273961054220,139.9,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,21
1238,68,,Nikon Leather Case Nikon F SN063 Excellent,223642157687,Nikon Leather Case for Nikon F SN063  **Excellent+**,https://www.ebay.com/itm/Nikon-Leather-Case-Nikon-F-SN063-Excellent-/223642157687,25.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,1.0,5
1239,79,,Mint BOX Genuine Nikon 52 mm NC Neutral Color Filter JAPAN,143354759861,【 Mint in BOX  】Genuine Nikon 52 mm NC Neutral Color Filter from JAPAN,https://www.ebay.com/itm/Mint-BOX-Genuine-Nikon-52-mm-NC-Neutral-Color-Filter-JAPAN-/143354759861,17.99,USD,JP,15216,Filters,FixedPrice,Used,,1.0,12
1240,56,,Nikon F2 35 mm SLR Film Camera Body SN7634867 Excellent,254356181549,Nikon F2 35mm SLR Film Camera Body Only  SN7634867 **Excellent++**,https://www.ebay.com/itm/Nikon-F2-35mm-SLR-Film-Camera-Body-Only-SN7634867-Excellent-/254356181549,61.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1241,68,,NEAR MINT Nikon Nikkor AF 300 mm f4 ED japan 107,183768534633,[NEAR MINT] Nikon Nikkor AF 300mm f/4 ED from japan #107,https://www.ebay.com/itm/NEAR-MINT-Nikon-Nikkor-AF-300mm-f-4-ED-japan-107-/183768534633,399.0,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,21
1242,66,,Nikon PB6 Bellows Attachment NB8261,153620797617,Nikon PB-6 Bellows Focusing Attachment *NB8261,https://www.ebay.com/itm/Nikon-PB-6-Bellows-Focusing-Attachment-NB8261-/153620797617,113.04,USD,JP,30059,"Lens Adapters, Mounts & Tubes",FixedPrice,Used,,1.0,18
1243,65,,Nikon F 35 mm SLR Film Camera Body SN7042798 Excellent,254358285991,Nikon F 35mm SLR Film Camera Body Only SN7042798  **Excellent++**,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN7042798-Excellent-/254358285991,51.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1244,81,,Nikon Focusing screen type H2 F film camera case 8,223650391013,Genuine Nikon Focusing screen type H2 for F film camera with case 8,https://www.ebay.com/itm/Genuine-Nikon-Focusing-screen-type-H2-F-film-camera-case-8-/223650391013,29.99,USD,JP,167930,Viewfinders & Eyecups,FixedPrice,Used,,1.0,36
1245,75,,AS NIKON Ai Nikkor 200 mm f4 Prime MF Lens Japan,323893368509,[ AS IS ] NIKON Ai Nikkor 200mm f/4 Prime MF Lens from Japan,https://www.ebay.com/itm/NIKON-Ai-Nikkor-200mm-f-4-Prime-MF-Lens-Japan-/323893368509,39.99,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,21
1246,18,,Nikon AFS NIKKOR ED 300 mm Lens F Mount Hood 190718 m,323904263235,Nikon AF-S NIKKOR ED 300mm F2.8D IF Lens for F Mount with Hood #190718m,https://www.ebay.com/itm/Nikon-AF-S-NIKKOR-ED-300mm-F2-8D-IF-Lens-F-Mount-Hood-190718m-/323904263235,1165.25,USD,JP,3323,Lenses,StoreInventory,Used,,1.0,21
1247,19,,Nikon F4 35 mm SLR Film Camera Body SN2280927 Excellent,254349462515,Nikon F4 35mm SLR Film Camera Body Only SN2280927  **Excellent++**,https://www.ebay.com/itm/Nikon-F4-35mm-SLR-Film-Camera-Body-Only-SN2280927-Excellent-/254349462515,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1248,53,,Nikon D40x Digital SLR Camera Body Black Boxed,261839808069,Nikon D40x Digital SLR Camera *Body *Black *Boxed,https://www.ebay.com/itm/Nikon-D40x-Digital-SLR-Camera-Body-Black-Boxed-/261839808069,149.0,USD,JP,31388,Digital Cameras,StoreInventory,Used,,1.0,6
1249,54,,Exc5 Nikon Nikomat FT3 35 mm SLR Film Camera Black Body JAPAN,372763132090,[Exc+5] Nikon Nikomat FT3 35mm SLR Film Camera Black Body Only From JAPAN,https://www.ebay.com/itm/Exc-5-Nikon-Nikomat-FT3-35mm-SLR-Film-Camera-Black-Body-Only-JAPAN-/372763132090,99.99,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1250,65,,Nikon AN1 Black Skinny Camera Shoulder strap pad 70s F2 era Japan,133160924761,Nikon AN-1 AN Black Skinny Camera Shoulder strap pad from 70's F2 era From Japan,https://www.ebay.com/itm/Nikon-AN-1-Black-Skinny-Camera-Shoulder-strap-pad-70s-F2-era-Japan-/133160924761,19.0,USD,JP,64343,Straps & Hand Grips,StoreInventory,Used,,1.0,34
1251,95,,Nikon FG 35 mm SLR Film Camera Body SN8369844,223655465051,Nikon FG 35mm SLR Film Camera Body Only SN8369844,https://www.ebay.com/itm/Nikon-FG-35mm-SLR-Film-Camera-Body-Only-SN8369844-/223655465051,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1252,78,,Nikon F80D 35 mm SLR Film Camera Body MB16 Battery Grip Excellent,254353451962,Nikon F80D 35mm SLR Film Camera Body With MB-16 Battery Grip [Excellent+++++],https://www.ebay.com/itm/Nikon-F80D-35mm-SLR-Film-Camera-Body-MB-16-Battery-Grip-Excellent-/254353451962,99.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1253,24,,Good Nikon F5 Film Camera Body Japan 3353,303278122555,*Good* Nikon F5 Film Camera Body from Japan #3353,https://www.ebay.com/itm/Good-Nikon-F5-Film-Camera-Body-Japan-3353-/303278122555,179.0,USD,JP,15230,Film Cameras,StoreInventory,Used,,1.0,10
1254,62,,Nikon F Photomic FTN Finder SN761218,264461240959,Nikon F Photomic FTN Finder SN761218,https://www.ebay.com/itm/Nikon-F-Photomic-FTN-Finder-SN761218-/264461240959,33.8,USD,JP,167930,Viewfinders & Eyecups,StoreInventory,Used,,1.0,36
1255,67,,Nikon Film Camera Antique Leather Case 35Ti28Ti MINT,273778593594,Nikon Film Camera Antique Leather Case for 35Ti/28Ti MINT!!!,https://www.ebay.com/itm/Nikon-Film-Camera-Antique-Leather-Case-35Ti-28Ti-MINT-/273778593594,150.0,USD,JP,107894,"Cases, Bags & Covers",StoreInventory,Used,,1.0,5
