,JP_shortTitle,shortTitle,itemId,title,viewItemURL,currentPrice,currency,country,primaryCategory.categoryId,primaryCategory.categoryName,listingType,condition,model,TotalCounts,Target
8,,EXC Nikon AI Nikkor 85 mm F2 Manual Lens wCap Filter Japan 272,254187823872,[EXC] Nikon AI Nikkor 85mm F/2 Manual Lens w/Cap Filter from Japan #272,https://www.ebay.com/itm/EXC-Nikon-AI-Nikkor-85mm-F-2-Manual-Lens-w-Cap-Filter-Japan-272-/254187823872,149.99,USD,JP,3323,Lenses,StoreInventory,Used,AI Nikkor,4189.0,21
18,,MINT NIKON Ai 50 mm 114 Lens JAPAN 190291413726,173845301157,"""Near MINT"" NIKON Ai nikkor 50mm 1:1.4 Lens From JAPAN #190291-413726",https://www.ebay.com/itm/Near-MINT-NIKON-Ai-nikkor-50mm-1-1-4-Lens-JAPAN-190291-413726-/173845301157,119.99,USD,JP,3323,Lenses,StoreInventory,Used,NIKKOR Ai,4189.0,21
9,,EXCNikon Nikkor Ai 85 mm f2 AI Manual Focus Lens Japan T1245,143383625766,【EXC+++++】Nikon Nikkor Ai 85mm f/2 AI Manual Focus Lens From Japan T1245,https://www.ebay.com/itm/EXC-Nikon-Nikkor-Ai-85mm-f-2-AI-Manual-Focus-Lens-Japan-T1245-/143383625766,179.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikkor Ai,4189.0,21
21,,EXCELLENT Nikon Ai Nikkor 50 mm Ai Standard MF Prime Lens JAPAN,183938273707,【EXCELLENT+++++】 Nikon Ai Nikkor 50mm f/1.4 Ai Standard MF Prime Lens from JAPAN,https://www.ebay.com/itm/EXCELLENT-Nikon-Ai-Nikkor-50mm-f-1-4-Ai-Standard-MF-Prime-Lens-JAPAN-/183938273707,73.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikkor Ai,4189.0,21
55,,Excellent Nikon Zoom NIKKOR 80200 mm F45 Ai Lens WFilter Japan BU,174013714162,"""Excellent+"" Nikon Zoom NIKKOR 80-200mm F/4.5 Ai Lens W/Filter from Japan #BU",https://www.ebay.com/itm/Excellent-Nikon-Zoom-NIKKOR-80-200mm-F-4-5-Ai-Lens-W-Filter-Japan-BU-/174013714162,63.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai Nikkor,4189.0,21
74,,Mint Nikon Nikkor 50 mm f20 Ai lens Japan,303210498417,[Near Mint] Nikon Nikkor 50mm f2.0 Ai lens From Japan,https://www.ebay.com/itm/Near-Mint-Nikon-Nikkor-50mm-f2-0-Ai-lens-Japan-/303210498417,80.0,USD,JP,3323,Lenses,FixedPrice,Used,Nikkor Ai,4189.0,21
48,,Nikon Ai Zoom Nikkor 2845 mm f45 MF lens wGenuine cap Excellent Japan,264268413670,Nikon Ai Zoom Nikkor 28-45mm f/4.5 MF lens w/Genuine cap Excellent+ from Japan,https://www.ebay.com/itm/Nikon-Ai-Zoom-Nikkor-28-45mm-f-4-5-MF-lens-w-Genuine-cap-Excellent-Japan-/264268413670,94.99,USD,JP,3323,Lenses,StoreInventory,Used,Ai Nikkor,4189.0,21
10,,App N Mint EXC Nikon Ai 50 mm MF Standard Lens Japan 801,401863578879,"""App N Mint EXC+"" Nikon Ai 50mm f/1.4 MF Standard Lens From Japan #801",https://www.ebay.com/itm/App-N-Mint-EXC-Nikon-Ai-50mm-f-1-4-MF-Standard-Lens-Japan-801-/401863578879,79.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon AI Nikkor,4172.0,21
10,,Mint Nikon Ai NIKKOR 135 mm Manual Focus Lens Japan 2367,133157414817,*Mint* Nikon Ai NIKKOR 135mm f/3.5 Manual Focus Lens from Japan #2367,https://www.ebay.com/itm/Mint-Nikon-Ai-NIKKOR-135mm-f-3-5-Manual-Focus-Lens-Japan-2367-/133157414817,89.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai NIKKOR,4172.0,21
25,,Nikon Nikkor ED 400 mm f56 Ai MF Lens Tested Japan Exc 8251A,153621277672,Nikon Nikkor ED 400mm f5.6 Ai MF Lens Tested from Japan [Exc] #8251A,https://www.ebay.com/itm/Nikon-Nikkor-ED-400mm-f5-6-Ai-MF-Lens-Tested-Japan-Exc-8251A-/153621277672,299.0,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Nikkor ED,4001.0,21
10,,MINT Nikon AF Nikkor 75300 mm F4556 AF Zoom Lens Japan 31,401888274329,【 MINT 】Nikon AF Nikkor 75-300mm  F/4.5-5.6 AF Zoom Lens From Japan 31,https://www.ebay.com/itm/MINT-Nikon-AF-Nikkor-75-300mm-F-4-5-5-6-AF-Zoom-Lens-Japan-31-/401888274329,79.99,USD,JP,3323,Lenses,StoreInventory,Used,AF D,3409.0,21
78,,MINT Nikon Ais Nikkor 50 mm F18 AIS Pancake Prime MF Lens JAPAN 289,401859184094,【MINT】 Nikon Ai-s Nikkor 50mm F/1.8 AIS Pancake Prime MF Lens From JAPAN #289,https://www.ebay.com/itm/MINT-Nikon-Ai-s-Nikkor-50mm-F-1-8-AIS-Pancake-Prime-MF-Lens-JAPAN-289-/401859184094,99.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3255.0,10
45,,EXC Nikon Nikonos IVA 35 mm f25 Underwater Camera Japan 1064,401885733039,"""EXC+++"" Nikon Nikonos IV-A 35mm f/2.5 Underwater Camera From Japan #1064",https://www.ebay.com/itm/EXC-Nikon-Nikonos-IV-A-35mm-f-2-5-Underwater-Camera-Japan-1064-/401885733039,106.19,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
54,,MintNikon F Eyelevel Black 35 mm Film Camera Body Japan1485,283600662238,【Mint】Nikon F Eyelevel Black 35mm Film Camera Body from Japan-#1485,https://www.ebay.com/itm/Mint-Nikon-F-Eyelevel-Black-35mm-Film-Camera-Body-Japan-1485-/283600662238,549.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
15,,Nikon F501 35 mm SLR Film Camera Body SN5302197,323910559350,Nikon F501 35mm SLR Film Camera Body Only  SN5302197,https://www.ebay.com/itm/Nikon-F501-35mm-SLR-Film-Camera-Body-Only-SN5302197-/323910559350,47.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
76,,Mint Nikon F EyeLevel 35 mm SLR Film Camera Japan 9207,383087550006,"""Near Mint"" Nikon F Eye-Level 35mm SLR Film Camera from Japan #9207",https://www.ebay.com/itm/Near-Mint-Nikon-F-Eye-Level-35mm-SLR-Film-Camera-Japan-9207-/383087550006,129.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
1,,EXC 4 Nikon F BLACK 35 mm SLR Waist level Finder 50 mm JAPAN,323918006525,[ EXC +4 ] Nikon F BLACK 35mm SLR w/ Waist level Finder 50mm f1.4 from JAPAN,https://www.ebay.com/itm/EXC-4-Nikon-F-BLACK-35mm-SLR-w-Waist-level-Finder-50mm-f1-4-JAPAN-/323918006525,269.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
2,,Excellent Nikon F Eye Level body 35 mm SLR Film Camera,333267997397,Excellent- Nikon F Eye Level body only 35mm SLR Film Camera,https://www.ebay.com/itm/Excellent-Nikon-F-Eye-Level-body-only-35mm-SLR-Film-Camera-/333267997397,150.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
31,,ExcNikon Nikomat FTN SLR Ai NIKKORS Auto 50 mm JAPAN,183939134349,【Exc+++】Nikon Nikomat FTN SLR  w/ non Ai NIKKOR-S Auto 50mm f/1.4 FROM JAPAN,https://www.ebay.com/itm/Exc-Nikon-Nikomat-FTN-SLR-w-non-Ai-NIKKOR-S-Auto-50mm-f-1-4-JAPAN-/183939134349,93.99,USD,JP,15230,Film Cameras,FixedPrice,Used,Nikon F,3251.0,10
75,,Parts Nikon New F 35 mm SLR Film Camera Body Japan,163862827270,[For Parts] SN7446855 Nikon New F 35mm SLR Film Camera Body Only From Japan,https://www.ebay.com/itm/For-Parts-SN7446855-Nikon-New-F-35mm-SLR-Film-Camera-Body-Only-Japan-/163862827270,26.1,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
66,,Nikon F 35 mm SLR Film Camera Body,223658176553,Nikon F 35mm SLR Film Camera Body Only  SN6469056,https://www.ebay.com/itm/Nikon-F-35mm-SLR-Film-Camera-Body-Only-SN6469056-/223658176553,49.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
22,,Exc NIKON F Eye Level NikkorS 55 mm F12 Case Hood Cap Japan,254308180492,**Exc+++++** NIKON F Eye Level Nikkor-S 55mm F/1.2 w/ Case Hood Cap from Japan,https://www.ebay.com/itm/Exc-NIKON-F-Eye-Level-Nikkor-S-55mm-F-1-2-w-Case-Hood-Cap-Japan-/254308180492,368.8,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
85,,Mint Nikon F501 35 mm SLR Film Camera Body Cap Japan 804,401885727769,"""Mint"" Nikon F501 35mm SLR Film Camera Body w/ Cap From Japan #804",https://www.ebay.com/itm/Mint-Nikon-F501-35mm-SLR-Film-Camera-Body-w-Cap-Japan-804-/401885727769,97.99,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
49,,NEAR MINTNikon F Eye Level 35 mm SLR Film Camera body Japan,392425966666,【NEAR MINT】Nikon F Eye Level 35mm SLR Film Camera body Only from Japan,https://www.ebay.com/itm/NEAR-MINT-Nikon-F-Eye-Level-35mm-SLR-Film-Camera-body-Only-Japan-/392425966666,154.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
9,,Nikon F501 AF SLR Body DATABACK MF19,123898484225,Nikon F-501 AF SLR Body with DATABACK MF-19,https://www.ebay.com/itm/Nikon-F-501-AF-SLR-Body-DATABACK-MF-19-/123898484225,68.0,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
76,,Mint Nikon F Eye Level W NIKKORS C Auto F14 50 Japan 387,323914302955,[Near Mint] Nikon F Eye Level W/ NIKKOR-S C Auto F/1.4 50㎜ From Japan 387,https://www.ebay.com/itm/Near-Mint-Nikon-F-Eye-Level-W-NIKKOR-S-C-Auto-F-1-4-50-Japan-387-/323914302955,239.9,USD,JP,15230,Film Cameras,StoreInventory,Used,Nikon F,3251.0,10
49,,Nikon Nikkor 50 mm f18 Ai Fix Pancake Nikon Excellent Caps JP,113755097977,Nikon Nikkor 50mm f/1.8 Ai Fix Pancake For Nikon [Excellent++] w/ Caps JP,https://www.ebay.com/itm/Nikon-Nikkor-50mm-f-1-8-Ai-Fix-Pancake-Nikon-Excellent-w-Caps-JP-/113755097977,118.0,USD,JP,3323,Lenses,StoreInventory,Used,50mm f1.8,3068.0,21
53,,Mint Nikon ED AFS Nikkor 80200 mm f28 D AF Lens w cap Hood Japan 782,401847962957,"""Mint"" Nikon ED AF-S Nikkor 80-200mm f/2.8 D AF Lens w/ cap Hood From Japan #782",https://www.ebay.com/itm/Mint-Nikon-ED-AF-S-Nikkor-80-200mm-f-2-8-D-AF-Lens-w-cap-Hood-Japan-782-/401847962957,699.99,USD,JP,3323,Lenses,StoreInventory,Used,ED AF-S Nikkor,2861.0,21
71,,Nikon AF Nikkor 28200 mm f3545 ED G Zoom Lens Excellent Japan,254248038903,Nikon AF Nikkor 28-200mm f/3.5-4.5 ED G Zoom Lens  Excellent+ from Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-28-200mm-f-3-5-4-5-ED-G-Zoom-Lens-Excellent-Japan-/254248038903,219.99,USD,JP,3323,Lenses,StoreInventory,Used,AF ED Nikkor G,2498.0,21
15,,Opt Mint Nikon AiS NIKKOR 35 mm f28 MF Lens Japan 521085,372758008468,[Opt Mint] Nikon Ai-S NIKKOR 35mm f/2.8 MF Lens From Japan #521085,https://www.ebay.com/itm/Opt-Mint-Nikon-Ai-S-NIKKOR-35mm-f-2-8-MF-Lens-Japan-521085-/372758008468,113.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Ai S,2479.0,21
45,,Mint Nikon AIS NIKKOR 50 mm MF Lens Ais 114 Japan,233324720169,[Mint!] Nikon AIS NIKKOR 50mm f1.4 MF Lens Ai-s 1:1.4 made in Japan,https://www.ebay.com/itm/Mint-Nikon-AIS-NIKKOR-50mm-f1-4-MF-Lens-Ai-s-1-1-4-made-Japan-/233324720169,177.7,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s,2373.0,21
36,,Nikon Zoom NIKKOR 3570 mm F3345 AF Lens Japan,163532388288,Nikon Zoom NIKKOR 35-70mm F/3.3-4.5 AF Lens Made In Japan,https://www.ebay.com/itm/Nikon-Zoom-NIKKOR-35-70mm-F-3-3-4-5-AF-Lens-Made-Japan-/163532388288,34.28,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
79,,Nikon Nikkor 3570 mm 13345 AF Autofocus Lens Japan 485160,254347993146,Nikon Nikkor 35-70mm 1:3.3-4.5 AF Autofocus Lens from Japan 485160,https://www.ebay.com/itm/Nikon-Nikkor-35-70mm-1-3-3-4-5-AF-Autofocus-Lens-Japan-485160-/254347993146,12.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
81,,Near MINTNikon AiS ZoomNIKKOR 3570 mm f3548 MF Lens JAPAN 148,333122782168,【Near MINT】Nikon Ai-S Zoom-NIKKOR 35-70mm f3.5-4.8 MF Lens from JAPAN #148,https://www.ebay.com/itm/Near-MINT-Nikon-Ai-S-Zoom-NIKKOR-35-70mm-f3-5-4-8-MF-Lens-JAPAN-148-/333122782168,36.99,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S,2328.0,21
66,,Nikon AiS ZoomNikkor 35105 mm F3545 MF wHood,122703421001,Nikon Ai-S Zoom-Nikkor 35-105mm F3.5-4.5 MF w/Hood,https://www.ebay.com/itm/Nikon-Ai-S-Zoom-Nikkor-35-105mm-F3-5-4-5-MF-w-Hood-/122703421001,40.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
85,,AS Nikon Nikkor AiS 100300 mm f56 AIS Zoom MF Lens Japan 0190094V,173857487063,【AS IS】 Nikon Nikkor Ai-S 100-300mm f/5.6 AIS Zoom MF Lens From Japan #0190094-V,https://www.ebay.com/itm/AS-IS-Nikon-Nikkor-Ai-S-100-300mm-f-5-6-AIS-Zoom-MF-Lens-Japan-0190094-V-/173857487063,24.99,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
19,,MINT Nikon Ais Nikkor 135 mm F2 Manual Focus Lens AIS Japan 316,254352443340,【Almost MINT 】 Nikon Ai-s Nikkor 135mm F2 Manual Focus Lens AIS From Japan 316,https://www.ebay.com/itm/Almost-MINT-Nikon-Ai-s-Nikkor-135mm-F2-Manual-Focus-Lens-AIS-Japan-316-/254352443340,569.9,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
44,,ExcNikon Ais Nikkor 50 mm Manual Focus Lens Japan 2589,153661602782,【Exc+++】Nikon Ai-s Nikkor 50mm f1.2 Manual Focus Lens from Japan (2589),https://www.ebay.com/itm/Exc-Nikon-Ai-s-Nikkor-50mm-f1-2-Manual-Focus-Lens-Japan-2589-/153661602782,348.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai-s,2328.0,21
5,,MINTNikon AiS NIKKOR 135 mm F2 Lens Nikon F Mount 2631,293019053449,[MINT]Nikon Ai-S NIKKOR 135mm F/2 Lens for Nikon F Mount #2631,https://www.ebay.com/itm/MINT-Nikon-Ai-S-NIKKOR-135mm-F-2-Lens-Nikon-F-Mount-2631-/293019053449,680.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
36,,NIKON AiS NIKKOR 20 mm 28 Fmount angle JAPAN 190882,173985149263,"""As Is"" NIKON Ai-S NIKKOR 20mm f/ 2.8 F-mount wide angle JAPAN #190882",https://www.ebay.com/itm/As-Is-NIKON-Ai-S-NIKKOR-20mm-f-2-8-F-mount-wide-angle-JAPAN-190882-/173985149263,229.99,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S,2328.0,21
14,,Exc Nikon Ais Zoom Nikkor 35105 mm F3545 MF Lens Japan,303286633664,"""Exc+++"" Nikon Ai-s Zoom Nikkor 35-105mm F/3.5-4.5 MF Lens From Japan",https://www.ebay.com/itm/Exc-Nikon-Ai-s-Zoom-Nikkor-35-105mm-F-3-5-4-5-MF-Lens-Japan-/303286633664,39.0,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
76,,Optical MINTNikon Noct Nikkor 58 mm f12 Lens starnightbokeh,273771114329,【Optical MINT】Nikon Noct Nikkor 58mm f/1.2 Lens star/night/bokeh,https://www.ebay.com/itm/Optical-MINT-Nikon-Noct-Nikkor-58mm-f-1-2-Lens-star-night-bokeh-/273771114329,3349.9,USD,JP,3323,Lenses,StoreInventory,Used,Ai-S,2328.0,21
33,,EXC Nikon ZoomNikkor AiS 35200 mm f3545 Zoom Lens JAPAN,173863233376,[EXC++++] Nikon Zoom-Nikkor Ai-S 35-200mm f/3.5-4.5 Zoom Lens from JAPAN A0643,https://www.ebay.com/itm/EXC-Nikon-Zoom-Nikkor-Ai-S-35-200mm-f-3-5-4-5-Zoom-Lens-JAPAN-A0643-/173863233376,99.99,USD,JP,3323,Lenses,StoreInventory,Used,AI-S,2328.0,21
52,,Nikon Ais Ais Nikkor 35 mm f2 Wide Angle MF Lens Japan E178,153641417514,[As is] Nikon Ai-s Ais Nikkor 35mm f/2 Wide Angle MF Lens From Japan (E178),https://www.ebay.com/itm/As-is-Nikon-Ai-s-Ais-Nikkor-35mm-f-2-Wide-Angle-MF-Lens-Japan-E178-/153641417514,115.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai-s,2328.0,21
40,,Nikon Ais Ais Nikkor 35 mm f2 Wide Angle MF Lens Japan E178,153642123410,[As is] Nikon Ai-s Ais Nikkor 35mm f/2 Wide Angle MF Lens From Japan (E178),https://www.ebay.com/itm/As-is-Nikon-Ai-s-Ais-Nikkor-35mm-f-2-Wide-Angle-MF-Lens-Japan-E178-/153642123410,115.0,USD,JP,3323,Lenses,StoreInventory,Used,Ai-s,2328.0,21
59,,Nikon Nikkor AFS 1855 mm f3556 G VR DX Lens Japan 487834A,113885852980,Nikon Nikkor AF-S 18-55mm f/3.5-5.6 G VR DX Lens [Very good] from Japan #487834A,https://www.ebay.com/itm/Nikon-Nikkor-AF-S-18-55mm-f-3-5-5-6-G-VR-DX-Lens-Very-good-Japan-487834A-/113885852980,49.0,USD,JP,3323,Lenses,FixedPrice,Used,AF-S DX,2178.0,21
29,,NIKON AFS DX NIKKOR ED 1755 mm f28 G SWM Excellent,163874190526,NIKON AF-S DX NIKKOR ED 17-55mm f/2.8 G SWM IF Excellent+,https://www.ebay.com/itm/NIKON-AF-S-DX-NIKKOR-ED-17-55mm-f-2-8-G-SWM-IF-Excellent-/163874190526,518.0,USD,JP,3323,Lenses,StoreInventory,Used,AF-S DX,2178.0,21
76,,ExcNikon AFS Nikkor DX 18135 mm f3556 G ED Lens JAPAN A122,123730058416,【Exc++++】Nikon AF-S Nikkor DX 18-135mm f3.5-5.6 G ED Lens From JAPAN **A122,https://www.ebay.com/itm/Exc-Nikon-AF-S-Nikkor-DX-18-135mm-f3-5-5-6-G-ED-Lens-JAPAN-A122-/123730058416,130.99,USD,JP,3323,Lenses,StoreInventory,Used,AF-S DX,2178.0,21
32,,NIKON VR 30110 mm f3856 lens 1 V1 V2 V3 J1 J2 J3 J4 J5,251949160860,"NIKON VR 30-110mm f3.8-5.6 lens for 1 V1, V2, V3, J1, J2, J3, J4, J5 *white",https://www.ebay.com/itm/NIKON-VR-30-110mm-f3-8-5-6-lens-1-V1-V2-V3-J1-J2-J3-J4-J5-white-/251949160860,210.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon 1 lens,2038.0,21
59,,Sigma Zoom 2870 mm f3556 HF lens Nikon Japan 475204,254322358451,Sigma Zoom  28-70mm  f/3.5-5.6 HF Aspherical lens for Nikon From Japan #475204,https://www.ebay.com/itm/Sigma-Zoom-28-70mm-f-3-5-5-6-HF-Aspherical-lens-Nikon-Japan-475204-/254322358451,39.9,USD,JP,3323,Lenses,FixedPrice,Used,Sigma zoom,1982.0,21
44,,Mint NIKON AiS Nikkor 50 mm MF Prime Lens AIS JAPAN 220,401859426212,* Almost Mint * NIKON Ai-S Nikkor 50mm f1.2 MF Prime Lens AIS From JAPAN #220,https://www.ebay.com/itm/Almost-Mint-NIKON-Ai-S-Nikkor-50mm-f1-2-MF-Prime-Lens-AIS-JAPAN-220-/401859426212,349.9,USD,JP,3323,Lenses,StoreInventory,Used,NIKON Ai-S Nikkor,1836.0,21
60,,AS Nikon Ais Zoom Nikkor 80200 mm f4 MF Telephoto Lens Japan 209 B,401888946220,"""AS IS"" Nikon Ai-s Zoom Nikkor 80-200mm f4 MF Telephoto Lens From Japan #209 B",https://www.ebay.com/itm/AS-IS-Nikon-Ai-s-Zoom-Nikkor-80-200mm-f4-MF-Telephoto-Lens-Japan-209-B-/401888946220,49.99,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s Nikkor,1836.0,21
15,,AS Nikon NIKKOR 28 mm f28 AiS MF Wide Angle Lens Japan 649792,372774963000,[AS IS] Nikon NIKKOR 28mm f/2.8 Ai-S MF Wide Angle Lens From Japan #649792,https://www.ebay.com/itm/AS-IS-Nikon-NIKKOR-28mm-f-2-8-Ai-S-MF-Wide-Angle-Lens-Japan-649792-/372774963000,82.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon Ai-s Nikkor,1836.0,21
62,,Exc Nikon Ais Zoom NIKKOR 80200 mm f4 Manual Focus Lens w Filter 2310,133118681788,*Exc+++* Nikon Ai-s Zoom NIKKOR 80-200mm f/4 Manual Focus Lens w/ Filter #2310,https://www.ebay.com/itm/Exc-Nikon-Ai-s-Zoom-NIKKOR-80-200mm-f-4-Manual-Focus-Lens-w-Filter-2310-/133118681788,48.0,USD,JP,3323,Lenses,StoreInventory,Used,Nikon Ai-s NIKKOR,1836.0,21
67,,Genuine Nikon Neck Shoulder Professional Strap Japan,401870500457,Genuine Nikon Neck Shoulder Professional Strap from Japan,https://www.ebay.com/itm/Genuine-Nikon-Neck-Shoulder-Professional-Strap-Japan-/401870500457,30.0,USD,JP,64343,Straps & Hand Grips,FixedPrice,Used,strap,1828.0,34
89,,MINT NIKON AIS NIKKOR 50 mm F18 Pancake MF Prime Lens Japan 23,192943734578,【MINT】 NIKON AI-S NIKKOR 50mm F/1.8 Pancake MF Prime Lens From Japan #23,https://www.ebay.com/itm/MINT-NIKON-AI-S-NIKKOR-50mm-F-1-8-Pancake-MF-Prime-Lens-Japan-23-/192943734578,112.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon NIKKOR AI-S,1826.0,21
98,,MINT NIKON AIS NIKKOR 135 mm F35 MF TELEPHOTO AIS Lens Japan 78,192989656747,【MINT】 NIKON AI-S NIKKOR 135mm F/3.5 MF TELEPHOTO AIS Lens From Japan #78,https://www.ebay.com/itm/MINT-NIKON-AI-S-NIKKOR-135mm-F-3-5-MF-TELEPHOTO-AIS-Lens-Japan-78-/192989656747,119.99,USD,JP,3323,Lenses,FixedPrice,Used,Nikon NIKKOR AI-S,1826.0,21
18,,Exc Nikon AF Zoom Nikkor Wide Angle 3570 mm f28 D Lens Japan 731,123899423462,Exc+++++ Nikon AF Zoom Nikkor Wide Angle 35-70mm f/2.8 D Lens from Japan # 731,https://www.ebay.com/itm/Exc-Nikon-AF-Zoom-Nikkor-Wide-Angle-35-70mm-f-2-8-D-Lens-Japan-731-/123899423462,229.99,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
95,,AS Nikon AF Nikkor 3570 mm f28 D,264247422234,[AS IS] Nikon AF Nikkor 35-70mm f/2.8 D,https://www.ebay.com/itm/AS-IS-Nikon-AF-Nikkor-35-70mm-f-2-8-D-/264247422234,134.99,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
37,,ExcelleNikon AF Nikkor 3570 mm Wide AngleTelephoto Japan 354,153637951734,【Excelle++++】Nikon AF Nikkor 35-70mm f/2.8D Wide Angle-Telephoto from Japan #354,https://www.ebay.com/itm/Excelle-Nikon-AF-Nikkor-35-70mm-f-2-8D-Wide-Angle-Telephoto-Japan-354-/153637951734,195.99,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
89,,AS Nikon AF Nikkor 3570 mm MACRO Lens F Mount Japan,352797548296,AS IS Nikon AF Nikkor 35-70mm f/2.8 MACRO Lens for F Mount from Japan,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-f-2-8-MACRO-Lens-F-Mount-Japan-/352797548296,99.0,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
46,,Nikon AF Nikkor 3570 mm f28 D Zoom Lens Japan AsIs,143368005256,Nikon AF Nikkor 35-70mm f/2.8 D Zoom Lens SN768551 from Japan *As-Is*,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-f-2-8-D-Zoom-Lens-SN768551-Japan-As-Is-/143368005256,59.8,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
67,,TOP MINTNikon AF Nikkor 3570 mm F28 D F Mount HB1 Hood Japan 2317,254363134087,【TOP MINT】Nikon AF Nikkor 35-70mm F2.8 D for F Mount + HB-1 Hood from Japan 2317,https://www.ebay.com/itm/TOP-MINT-Nikon-AF-Nikkor-35-70mm-F2-8-D-F-Mount-HB-1-Hood-Japan-2317-/254363134087,279.99,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
44,,Nikon AF Nikkor 3570 mm f28 Zoom Lens Excellent Japan FS,143374131093,Nikon AF Nikkor 35-70mm f/2.8 Zoom Lens [Excellent++] from Japan F/S,https://www.ebay.com/itm/Nikon-AF-Nikkor-35-70mm-f-2-8-Zoom-Lens-Excellent-Japan-F-S-/143374131093,157.0,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1747.0,21
82,,Mint Nikon Zoom Wide AngleTelephoto Nikkor 3570 mm Lens japan,183937849220,Near Mint Nikon Zoom Wide Angle-Telephoto Nikkor 35-70mm f/2.8D Lens from japan,https://www.ebay.com/itm/Near-Mint-Nikon-Zoom-Wide-Angle-Telephoto-Nikkor-35-70mm-f-2-8D-Lens-japan-/183937849220,230.0,USD,JP,3323,Lenses,FixedPrice,Used,AF MACRO,1747.0,21
8,,NEAR MINT Nikon AF Nikkor 3570 mm f28 D Macro AF Zoom Lens Japan 1879,153640526166,【NEAR MINT】 Nikon AF Nikkor 35-70mm f/2.8 D Macro AF Zoom Lens from Japan 1879,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-35-70mm-f-2-8-D-Macro-AF-Zoom-Lens-Japan-1879-/153640526166,249.99,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1746.0,21
7,,NEAR MINT Nikon AF Nikkor 3570 mm Wide AngleTelephoto Japan 348,153634303138,【 NEAR MINT 】Nikon AF Nikkor 35-70mm f/2.8D Wide Angle-Telephoto from Japan #348,https://www.ebay.com/itm/NEAR-MINT-Nikon-AF-Nikkor-35-70mm-f-2-8D-Wide-Angle-Telephoto-Japan-348-/153634303138,224.99,USD,JP,3323,Lenses,StoreInventory,Used,AF MACRO,1746.0,21
